Accel_x	Accel_y	Accel_z	gyro_x	gyro_y	gyro_z
909	390.9	86.4	-0.5	0	-1
908.3	391.7	84.2	-0.2	-0.7	-1.3
907.8	392.7	81.7	-0.1	-0.8	-1.4
909.4	394.8	80.5	-0.1	-0.7	-0.9
909.1	393.4	79.5	-0.4	-0.4	-0.7
909.5	390.5	78.3	-0.8	-0.1	-0.9
909.9	388.6	81.5	-1.1	0.2	-1
910.4	391.6	84.7	-0.8	-0.2	-1.2
910.6	391.8	82.6	-0.3	-0.3	-1.2
908.3	391.7	82.8	-0.3	-0.3	-1.3
909.1	393	83.3	-0.6	-0.4	-1
908.4	392.2	83.6	-0.8	-0.6	-0.9
912.4	391.6	83.3	-0.4	-0.5	-0.7
911.2	387.6	81.5	-0.1	-0.4	-0.9
911.1	388.7	81.4	-0.1	-0.3	-1.1
908.6	389.2	85.6	-0.6	-0.3	-1.2
910.5	389.8	80.6	-0.6	-0.5	-1.2
910	389.4	79.7	-0.4	-0.1	-0.9
909.5	387.4	84.4	-0.4	-0.1	-1.3
910.7	390.8	84.9	-0.5	-0.5	-1.3
911.3	389	83.1	-0.4	-0.4	-1.2
910.6	385	82.8	-0.2	-0.5	-1.5
910	385.9	84.3	-0.2	-0.4	-2.1
910.6	389.6	81.6	-0.3	-0.5	-2.2
910.5	391.3	83.1	-0.2	-0.2	-1.9
908.8	393	83.7	-0.4	-0.3	-1.7
909.7	391.2	86.6	-0.3	-0.6	-1
910.7	387.4	83.2	-0.4	-0.7	-1
912.3	383.3	84.2	-0.3	-0.4	-1.7
909.4	386.9	84.7	-0.6	-0.5	-2.4
908.8	393	84.1	-0.3	-0.7	-2.1
909.5	392.4	84.9	-0.2	-0.9	-1.3
909.9	390.6	82	0.1	-0.9	-0.9
909.9	386.2	80.3	-0.2	-0.4	-1.2
910.7	387.8	82.6	-0.7	-0.3	-1.8
910.6	387.8	84.9	-0.3	-0.1	-1.7
911	385.6	84.4	0.1	-0.1	-2.2
910.5	389.8	85.8	0.1	-0.3	-2.5
909	394.8	82.5	-0.5	-0.7	-2.1
910.2	394	79.5	-0.5	0	-1
910.1	385	83.1	-0.4	0.2	-0.8
910	385.2	84.8	-0.4	0.2	-1.6
909.3	388.3	88.8	-1.1	-0.1	-2.2
910.6	393.3	86.7	-0.8	-0.7	-1.6
910.6	391.3	80.4	-0.7	-0.5	-0.9
910	387.3	78.6	-1.2	0.4	-1
910.8	385.3	87.1	-1.5	0.9	-1.3
910.4	385.7	90	-1.5	0.1	-1.6
910.6	386.5	88.8	-0.8	0.1	-2.2
908.6	390.1	92	-0.8	-0.2	-2.3
909.6	390.1	89.4	-0.3	-0.7	-2
911	391.4	89.4	-0.1	-0.6	-1.8
909.3	388.1	87.6	0	-0.9	-1.7
909.1	388.9	87.4	0	-0.7	-1.9
910.1	390.9	89.3	0	-0.9	-1.6
909.6	389.1	85.3	-0.1	-1.1	-1.4
910.7	387.6	85.8	0	-0.8	-1.7
910.7	387.3	86.4	0	-0.7	-1.9
909.3	389.6	87.6	-0.1	-0.8	-2.1
910.1	393.1	88.5	-0.1	-1	-1.7
909.4	390.1	86.9	0	-1.2	-1
910.5	387.3	83.2	0.1	-1.1	-1
911	385	82	-0.2	-0.8	-1.6
909.7	389.8	86.4	-0.7	-0.6	-1.8
909.9	389.6	84.5	-0.9	-0.9	-1.7
909.5	389.8	83.8	-0.7	-0.2	-1.4
908.9	388.6	84.3	-0.9	-0.1	-1.4
909.3	387.2	86.4	-1	-0.1	-1.6
909.3	388.4	91.3	-0.8	-0.5	-1.5
909.7	387	88.3	-0.2	-0.9	-1.4
911.7	385.8	84.1	-0.2	-0.9	-1.8
911.2	386.3	87.7	-0.7	-0.9	-2.2
910.4	390.8	81.6	-0.8	-0.9	-2.2
910.4	394	82.1	-0.8	-0.2	-1.9
909.6	388.6	90.2	-0.2	-0.1	-1.2
909.4	386.4	88.9	0	-0.8	-1.3
910.2	389	85.5	0	-0.8	-1.8
911.1	389.6	84.9	-0.1	-0.8	-1.8
910.2	388	84.7	0	-0.5	-1.5
910.4	384.6	87.2	0	-0.7	-2.2
909	389.5	78.4	-0.4	-0.7	-2.6
908.3	391.8	83.9	-0.7	0	-2.2
910.1	391.2	88.5	-0.4	0	-1.5
910.2	388.1	91.1	0	-0.2	-1.4
908.3	386.5	91.3	0	-0.7	-1.8
909.5	390.7	85.6	-0.3	-1.1	-2.1
909.7	389.5	82.3	-0.1	-0.6	-1.5
909.9	388.9	82.2	0	-0.3	-1.8
910.1	390	87.2	-0.4	-0.1	-1.8
909.9	391.1	88.9	-0.7	-0.5	-1.8
912.1	390.5	87.7	-0.2	-0.5	-1.5
910.4	387.8	85.4	0	-0.5	-1.4
910	385.3	86.9	0.3	-0.6	-1.9
911.1	389.2	83	-0.3	-0.5	-2.4
909.6	392.8	88.2	-0.7	-0.3	-2.3
909.6	393.4	89.2	-0.3	-0.7	-1.8
910.1	387.8	84.5	0.3	-0.5	-1.6
909.9	384.2	82.8	0.1	-0.1	-2.1
909.9	390.9	90.3	-0.5	-0.2	-2.6
908.9	396.9	89.4	-0.4	-1	-2.2
910	393.4	82.8	0.1	-0.7	-1.2
910.6	386.7	83	0.1	-0.2	-1.2
910.5	385.4	87.5	-0.3	0	-2.2
908.5	391.6	92.1	-0.7	-0.6	-2.7
907.9	397.2	86	-0.1	-1	-2.1
909.7	393.1	85.4	0	-0.8	-1.2
908.9	386.5	87.4	0.1	-0.7	-1.2
910.6	385.9	83.8	-0.4	-0.8	-2.2
909.4	390.5	84.7	-0.4	-0.3	-2.3
908.2	394.2	90.5	-0.1	-0.5	-2.2
910.1	392.3	85.4	0	-1	-1.7
909	392.3	80.9	-0.1	-0.4	-2
909.3	393.1	87.4	-0.8	-0.2	-2
909.9	393.5	88.2	-0.6	-0.3	-1.8
909.5	392.5	86.3	-0.1	-0.3	-1.5
908.6	390.5	85.3	-0.1	-0.1	-1.6
908.8	392.4	87	-0.5	-0.1	-1.7
907.1	391.3	92	-0.6	-0.4	-1.4
908.4	390.9	91.1	-0.1	-0.9	-1.4
908.6	389.5	85	0.3	-0.7	-1.2
909.9	390.1	87.5	0	-0.7	-1.6
908.4	389.7	86.6	-0.3	-0.9	-2
910	394.6	82.5	-0.5	-0.8	-2
907.5	393.5	84.2	-0.3	-0.1	-1.3
908.8	390.6	92.7	-0.3	-0.5	-1.3
909.4	388.7	86.5	-0.1	-1	-1.5
908.6	389.5	85.4	0	-0.9	-1.8
908.9	393.3	83.2	-0.2	-0.9	-1.8
909.6	392.8	83	-0.3	-0.5	-1.5
907.1	390.9	85.6	-0.5	-0.3	-1.3
910.1	390.8	89.7	-0.2	-0.5	-1.3
909.3	390.5	88.8	-0.2	-0.7	-1.4
909.1	391.4	85.8	-0.1	-0.9	-1.7
908.6	394.1	84.4	-0.2	-0.7	-1.3
909.6	391.7	86.6	-0.4	-0.4	-1.2
909.1	388.1	88.8	-0.5	-0.7	-1.3
908.2	388.7	86.1	-0.4	-0.8	-1.6
910.2	392.9	89.1	-0.1	-1	-1.4
909.5	391.6	83	-0.1	-1	-1.1
909.9	390.9	84.5	-0.3	-0.6	-1.1
908.9	389.1	84.9	-0.4	-0.5	-1.1
908.3	391.1	86.9	-0.5	-0.6	-1.1
908.9	388.7	86.3	-0.5	-0.9	-1
910.1	390.1	83.8	-0.5	-0.7	-1.1
909.9	387.6	83.9	-0.6	-0.5	-1.3
909.9	389	86.5	-0.5	-0.4	-1.4
909.7	391.8	92.2	-0.5	-0.9	-1.2
910.7	391.1	85.8	-0.2	-1.6	-0.9
910.6	388.4	78.8	-0.2	-0.8	-0.8
911.9	387.3	82.8	-0.5	-0.1	-1.1
909.5	388.1	87.4	-0.7	0	-1.2
910.7	389.7	92.4	-0.7	-0.8	-1.2
911.3	390.1	85.2	-0.3	-1.2	-0.9
910.5	386.3	82.1	-0.4	-0.9	-1.1
910.8	385.2	84.7	-0.5	-0.5	-1.2
911.9	388.4	83.8	-0.8	-0.5	-1.7
910.5	391.2	87.4	-0.7	-0.6	-1.4
911.1	388.3	87.7	-0.3	-0.9	-0.9
911.4	384	84.2	-0.1	-0.8	-0.8
913.3	383.3	82.8	0	-0.5	-1.4
911.8	384.6	87.2	-0.4	-0.4	-2.1
910.5	388.3	91.1	-0.4	-0.9	-2.2
910.1	390.8	84.2	-0.1	-1.6	-1.8
912.7	388	74.7	-0.1	-0.5	-1.2
911.3	384.3	83.8	-0.5	0.3	-1.5
909.1	384.6	90	-0.8	-0.2	-1.7
910.8	389.7	90.9	-0.5	-0.9	-1.9
911	389.7	83.1	0	-1.1	-1.6
912.1	386.3	82.1	-0.2	-0.7	-1.4
912.7	385.2	80.5	-0.1	-0.2	-1.7
910.5	386.5	85.9	-0.7	0	-1.9
910.6	390.2	87.6	-0.6	-0.3	-1.8
910.1	389.1	88.6	-0.7	-0.5	-1.8
911.1	387.8	85	-0.2	-0.7	-1.2
911.1	383.9	86	0	-0.5	-1.5
911.2	385	84.5	-0.3	-0.6	-2
909	387.3	88.5	-0.4	-0.5	-2.1
910.7	391.4	87.7	-0.4	-1	-1.8
909.9	389.5	84.2	0	-1	-1.1
912.1	386.3	82.3	-0.2	-0.6	-1.1
910.5	381.5	84.5	-0.4	-0.3	-1.6
912.5	384.2	86.4	-0.4	-0.2	-2.3
910.2	389.8	84.9	-0.6	-0.3	-2.3
910.4	392.5	88.5	-0.5	-0.2	-1.6
910.1	390.2	86.5	-0.6	-0.7	-1
911.3	383.9	85.2	-0.1	-0.5	-1.1
911.8	382.3	87.1	0	-0.4	-1.8
909.9	389.4	87.7	-0.5	-0.7	-2.2
910.4	391.1	89.1	-0.5	-0.8	-1.8
910.2	388	85.6	-0.1	-1.2	-1.1
910.7	384	80.3	0	-0.6	-1.2
912.4	386.3	82.3	-0.6	0	-1.9
912.4	388.6	87.1	-0.8	0	-2
909	388.1	94.2	-0.4	-0.6	-1.4
909	386.9	84.8	0	-0.9	-1.3
911.6	386.4	85.4	-0.4	-0.6	-1.8
913.8	385.3	83.4	-0.4	-0.6	-2.1
909.5	384.7	86.9	-0.5	-0.9	-1.8
913.3	389	83.9	0	-0.5	-1.6
910.2	387.8	88.1	-0.8	-0.7	-1.6
911.8	388	86.1	-0.5	-0.6	-1.6
910.5	387.2	88.9	-0.4	-0.7	-1.2
912.8	385.6	85.6	0	-0.8	-1.5
910.6	383.1	84.2	-0.2	-0.6	-2
910.1	387	86.4	-0.2	-0.4	-2.7
910.1	393.3	81.5	-0.3	-0.4	-2
910	390.7	84.5	-0.5	-0.1	-1.3
910.5	387.3	89.8	-0.3	-0.2	-0.9
911.2	383.1	87.8	-0.1	-0.4	-1.4
911.8	385.1	88.1	-0.3	-0.8	-2
909.7	388.1	84.1	-0.5	-1	-1.9
909.9	389.8	83.3	-0.2	-0.4	-1.4
910.5	385.9	87.6	-0.3	-0.2	-1.4
911.8	385.6	87.2	-0.3	-0.5	-1.8
911.4	388.1	86.3	-0.5	-0.5	-1.8
911.2	386.1	84.4	-0.3	-0.3	-1.7
910.2	388.5	87.7	-0.2	-0.3	-1.6
910.8	388.1	90	-0.1	-0.3	-1.6
910.7	390.1	88.7	-0.2	-0.9	-1.1
910.5	387.8	84.7	-0.3	-0.8	-1
911.3	382.6	85	-0.1	-0.5	-1.3
907.3	380.9	88.9	-0.2	-0.8	-2
910.7	388.1	85.8	-0.3	-0.5	-2.6
907.1	389	84.5	-0.4	-0.5	-2.3
916.8	391.3	89.2	-0.1	-0.5	-2.1
905.8	381.8	78.4	-0.4	-0.8	-1.7
909.7	389.6	90.4	-0.4	0	-1.5
911.8	386.7	86.4	-0.1	-0.5	-2.1
910.8	384	90	-0.4	-0.5	-2.3
906.1	388.1	90.8	0	-0.9	-2.2
913.8	393.6	83.6	-0.5	-0.7	-1.7
909.6	386.3	89.4	-0.5	-0.6	-1.3
912.8	385	84.8	0	-0.8	-1.8
913.3	388.6	81.9	-0.1	-0.3	-2.3
910	391.2	85.8	-0.7	-0.3	-2
909.3	391.4	88.2	-0.7	-0.1	-1.2
910.2	386.9	89.4	-0.3	-0.3	-1.1
911.3	384.2	86.4	-0.1	-0.5	-1.9
909.7	386.3	83.9	-0.5	-0.5	-2.6
910.6	392.8	89.3	-0.8	-0.2	-2.3
909.7	393.1	88	-0.2	-1	-1.6
911.1	390.7	84.3	-0.1	-0.7	-1
910.2	385.3	87.6	0	-0.5	-0.9
911.4	384.5	87.4	-0.4	-0.7	-1.7
910.7	386.7	86.9	-0.2	-0.8	-2.3
909.3	387.5	86.1	0	-0.6	-2.3
910.5	390	85.3	-0.1	-0.6	-2.1
910.6	389.4	84.5	-0.3	-0.4	-1.9
911.2	390.1	85	-0.4	-0.3	-1.8
913	387.4	84.9	-0.2	0.2	-1.6
904.9	387	90.6	-0.3	-0.1	-2.1
915.7	390	86.5	0	0.3	-2.3
901.4	387.9	96.1	-0.8	-1	-2.2
918	395.5	84.5	0.2	-0.4	-1.8
906.9	382.4	84.5	-0.4	-0.8	-1.5
916.2	389	81.7	0.2	-0.1	-1.8
905.3	383.7	90.9	-1.2	-0.3	-1.8
913.9	392.3	92.2	-0.1	-0.3	-2
910.2	389.8	84.4	-0.2	-0.8	-1.7
911.2	389.6	87.2	-0.1	-0.1	-1.5
909.6	384.6	87.1	-0.2	-0.4	-1.9
907.1	390.5	88.7	-0.8	-0.2	-2.2
909.1	392.3	90.3	0	-0.4	-2
910.1	388.9	89.1	-0.1	-0.6	-1.8
908.6	387.5	88	-0.1	-0.6	-1.5
910.5	389	85.2	-0.4	-0.3	-2
910.5	389.1	87.1	-0.5	-0.3	-2.2
910.1	389.6	90.6	-0.1	-0.4	-1.9
908.8	389.8	89.7	-0.1	-0.5	-1.9
909.9	394.4	88.5	-0.7	-0.7	-2
909.7	390.2	87.6	-0.4	-0.5	-1.3
909.7	386.4	92.7	-0.4	-0.4	-1.6
908.8	387.9	89.7	-0.4	-0.9	-2.1
910.7	389.6	88.3	-0.2	-0.6	-2.3
909.5	393.3	89.7	-0.2	-0.8	-1.8
911.1	391.3	86.1	0	-0.6	-1.5
918	389.1	83.8	-0.2	-0.6	-1.8
898.4	384	92.1	-0.9	-0.8	-2.2
918.3	393.9	92	0.1	0.1	-2.3
897	387.9	91.7	-0.5	-1.5	-2.2
916.3	399.1	82	0.4	0.2	-2.5
908.4	388	88.3	-0.6	-0.6	-2.5
910	392.9	90.9	-0.2	-0.7	-1.9
909.3	389.8	84.1	0.3	-0.2	-1.4
911.7	391.1	93.7	-0.3	-0.3	-2
909.1	391.8	86.9	-0.3	-0.7	-1.8
904.2	388.1	92.1	-0.3	-0.5	-2
912.7	396.6	86	0.1	-0.5	-1.9
908.2	390.9	87	-0.1	-0.3	-2
907.8	392.4	92.5	-0.5	-0.7	-1.8
910.1	395	84.9	-0.3	-1	-1.4
910.4	390.8	81.9	-0.5	0	-1.1
908.2	387	93.7	-0.4	0	-1.5
908.3	391.1	91.4	-0.2	-0.5	-2.2
908	395.8	89.8	-0.1	-0.7	-1.7
909.4	395.1	84.8	0	-0.8	-1.4
907.8	392.3	86.1	-0.3	-0.2	-0.5
907.8	390.5	88.8	-0.5	-0.1	-0.7
905.7	389.2	93.1	-0.7	-0.4	-0.9
910.2	392.7	92.7	-0.7	-0.9	-1.2
909.5	389.8	87.7	-0.2	-0.9	-1
907.9	386.5	86.4	-0.1	-0.4	-1.3
909	388.3	90.9	-0.3	0	-1.5
908.9	392.8	100	-0.6	-0.6	-1.7
907.1	391.1	87.1	-0.4	-1.3	-1.5
905.3	387.2	100.7	-0.2	-1.7	-1.3
910.6	389	95.9	-0.4	-1.5	-2.2
905.3	337.8	149.5	0.5	-6	-4.8
919.3	345.8	43.3	0.7	-9.6	-14
905	380.3	40.7	-4.1	-1.8	-19.4
903.1	440.6	86	-8.6	-0.9	-17.4
898.9	446.5	93.2	-8.4	-2.9	-9.6
889.5	444.8	105.3	-4.2	-3.2	-4.9
901.9	441.4	81.4	0	-5.3	0.8
900.8	422.9	77.3	2.1	-1.3	4.9
906.6	390.6	113.5	5.5	-3.2	5.6
911.8	384.7	51.2	9.3	-3.9	4.4
924	383.5	87.1	18.9	2.4	4.5
923.3	359.7	64.5	25	-1	1.1
938.3	363.2	37.4	-5.7	4.9	6
942.6	340	185	-52	-6.1	7.1
969.6	295.6	222.2	-80	-31.1	4.5
973.1	238	263.1	-77.3	-39.2	-12.2
904.6	324.4	263.7	-44.3	-46.8	-56.9
893.3	508.1	139.5	4.7	-55.2	-76.3
867.4	628.4	-18.9	39.3	-52.7	-42.9
965.9	531	-77.7	29.4	-21.1	32.1
1050.1	323.7	12.6	-0.1	11.9	38.4
1027.7	306.8	157.8	5.8	-2.4	16.6
1044.4	262.6	12	45.6	-16.4	-5.3
1059.4	270.6	28.9	42.9	-2.4	-19.8
1018.1	347.5	-41.9	41.7	-3.4	-33
1069.3	444.3	-0.4	47.6	9.4	-27
1064.5	499.7	96.4	28.7	18.8	5.9
1067.6	457.2	140.5	33	5.8	30.7
900	449.4	242.3	63.2	-29.2	30.7
1035.8	338	143	60.7	-76.3	40.9
1018.6	264.8	-10.2	86.4	-73	30.5
1050.7	321.1	-97.2	37.7	-25.3	23.4
1055.2	310	-135.8	10.4	4	32.1
1021.1	346.3	-53.1	-26.3	56.7	39
1003.4	395.6	57.8	-29.8	67.7	26
907.9	404.5	228.6	-31.2	37.9	24.9
720.5	371.3	253.1	-36.3	-22.1	32.3
921.2	387.4	142.4	-31.9	-70.7	30.6
961.9	416.8	110.4	-42.1	-85.2	23.1
966.7	401.6	-48.7	-61.4	-123.8	25.3
939.8	335.2	-395.2	-39.6	-91.1	26.3
958.2	298.3	-309.4	-90.5	-24	10.6
825.8	286.1	-18.5	-124.3	4.6	-0.3
868.2	348.8	162.4	-127.3	-48.7	1.3
952.8	245.7	-155.2	-64.3	-88.5	-10.8
821	258.9	-116.3	-29.8	-103.2	-23.8
863.7	302.1	-268.5	-8.5	-108.1	-46
741.5	239	-276	-14.9	-104.3	-56.4
817.5	494.9	-262.2	-37.8	-77.7	-55.1
763.1	562	-344.6	-42.5	-69.7	-30.4
802.4	405.5	-438.4	-54	-50.1	-21.5
754.8	561.2	-358.5	-71.1	-12.4	8.9
735.8	440.9	-355.7	-73.8	-19.2	28.7
776	462.1	-353.1	-69.6	-34.5	32.9
762.4	485.3	-348.5	-64.3	-49.5	28.9
785.5	458.4	-345.7	-45.3	-38.9	22.1
836.7	404	-239.2	-24.9	-38.9	8.2
811.8	496	-319.8	-27.4	-49.3	-5
799.5	492.7	-369.9	-30.5	-52.7	-9.3
858.8	532.7	-318.4	-19	-45.3	-6
889.7	538	-278.9	-9.4	-48	-0.2
858.1	452.7	-267.7	-14.6	-47.2	9.5
812.9	398.4	-280.3	-23.7	-49	16.3
750.9	377.9	-351.4	-19.2	-61.8	13.2
734.6	363.6	-399.5	-21.6	-60.9	4.6
763.4	402.7	-391.6	-33.1	-45.5	0.4
788.8	430.4	-345.4	-37.7	-42.1	-1.2
784.6	457.2	-351.1	-39.6	-53.5	-2.4
746.4	436.5	-414.6	-32.4	-63.7	-5.2
740.8	422.1	-428.7	-31	-57.1	-6.6
751.8	431.5	-416.5	-34.2	-43.9	-5.6
733.5	461.3	-430	-37.7	-40.4	-5.3
705.9	487.5	-464.5	-33.1	-42	-8.8
685.9	497.5	-495.9	-24.7	-41.6	-9.5
689.3	493.2	-486.9	-20.1	-39.8	-8.4
676.8	456	-465.4	-16.8	-34.8	-6.7
649.5	484	-518.7	-18.3	-32.7	-6.8
651.4	510.4	-537.9	-21	-24.7	-6.7
691.8	551.3	-523.1	-22.6	-15.2	-2.8
691.4	494.2	-469.6	-24.9	-10.4	3.7
677	456.5	-466.3	-31	-10.1	5
667.6	491.6	-519.4	-27.1	-14.1	-0.5
676.8	514.6	-521.3	-15.9	-9.5	1.8
749	538.6	-442.7	-11.8	-6.3	3.5
743.6	509.3	-433.4	-7.1	-16.8	2.8
719.2	517.7	-490.8	1.2	-24.6	0.8
697.8	529.6	-534.7	10.7	-24.7	2.4
680.5	507.9	-547.4	17	-20.3	4.7
693.2	474.1	-512.8	8.7	-15.2	7.6
706.6	493.5	-513.4	0.1	-20.3	8.1
722.2	523.9	-535.1	-0.9	-19.8	11.3
725.3	535.7	-556	-8.3	-11.5	20.1
716.6	476.6	-524.6	-18.7	-10.2	19.7
704.3	449.4	-498.9	-25.2	-11	15.4
718.1	477	-505.9	-28.4	-15.4	6.9
721.9	510.2	-530.5	-19.6	-19.8	0.8
702.1	494.1	-526.4	-11.3	-23.8	1.1
708.9	486	-507.2	-11.6	-21.8	2.6
712.6	481.6	-501.8	-16.2	-16.2	5.9
690.5	469.6	-524.2	-15.7	-17.3	8.6
667.8	447.8	-529.9	-13.9	-18.9	8.1
674.1	448.4	-519.5	-10.6	-17.4	5
682.8	477.1	-530.5	-3.4	-19.2	-0.2
684.4	509.2	-563.3	3.4	-21.6	-1.4
672.4	503.2	-572	2.7	-14.8	3.5
672.2	475.9	-554.3	-2.5	-8.4	8.9
665.8	467.7	-543.3	-5.1	-16	11.3
645.6	452.1	-567.2	-2.9	-20.4	9.8
645.3	441.6	-564.6	-4.7	-10.6	8.6
670.4	458.1	-543.9	-9.3	-9.4	6.2
684.3	486.2	-566.7	-4.1	-14.9	3.8
682.1	475	-562.2	0.3	-10.8	4.9
668.5	453.6	-559.3	-1.2	-7.4	6.7
657.7	425.7	-547.3	-2.7	-7.7	6.9
639.5	422.2	-553.3	-3.5	-11.6	1.9
646.1	450.6	-569	-2.7	-15.2	-4.3
654	468.6	-571.8	-2.2	-14.3	-5.9
670.2	512	-584.9	-2.1	-11.9	-4.6
669.4	509.8	-583.9	0	-10.9	0.5
663.3	487	-584.7	-2.1	-6.3	5.8
645.2	474.1	-596.9	-4	-5.1	8.7
648	470	-591.9	-2.1	-8.3	8.7
657.8	470.3	-586.1	0.4	-7.8	13.7
663.3	469.1	-578.8	-1.9	2	22.5
694.2	468	-564.8	-2.1	4.3	25.9
706.6	471.8	-583	3.8	-4.2	24.1
710.9	466.6	-585.4	12.6	-6.7	23.3
701.5	427.9	-569.4	12.3	-2.7	20.7
685.3	384.8	-558.1	7.2	-3.4	14.1
699.5	395.8	-565.3	4.7	-8.1	5.7
698.4	416	-592	4	-9	1.1
685	411.3	-593	2.7	-9.2	2.1
675	402.7	-592.6	1.4	-10.2	4
666.5	404.9	-607.7	0.6	-6.1	4.3
678.9	414	-607.1	-1.2	-2.6	5
689.6	416.3	-602	-1.4	-4	5.5
685.4	407.7	-598.2	1	-6.7	5.4
672.3	389.5	-602.4	2.4	-6.5	4.5
667.7	382	-607.9	3.4	-5.3	3.5
678.1	408.8	-614.1	4.2	-4.9	3
677.6	405.6	-618.6	6.7	-7.4	3.5
673	388.4	-611.3	5.8	-5.1	4.3
661.7	357.1	-598.9	1.9	0	4.5
689.5	388.3	-606.8	1.6	-0.9	1.6
693.8	397.3	-616.3	5.2	-5.2	0.5
672.3	360.9	-611	5.1	-3.4	1.8
668.9	362.5	-615.2	1.6	-0.3	0.7
693.9	387.8	-612.6	1.8	-4.6	-1.4
692	384.7	-616.9	1.9	-5.8	-0.7
675	373.4	-628.4	-0.3	0	1.8
671.1	368.5	-618.7	0.5	0.9	1.9
672.4	361	-619.3	2	-1	0.2
660.8	345.2	-625.9	0.5	0.7	-0.3
676.5	355.8	-608.2	-3.7	1.6	-1.5
697.5	392.2	-614.2	-1.3	-1.2	-2.9
699.5	394.7	-607.2	2.3	-3.2	-2.1
689.3	374.1	-606.6	2.1	-1	0.6
686.4	371.8	-608.3	1.1	0.4	0.9
696.4	379.5	-619.5	-0.6	-0.1	0.4
695.5	376.5	-616.9	-1.1	-2.9	0.7
685.3	368.6	-620.3	-0.1	-0.1	0.4
687.7	369.2	-613.1	1.8	-0.1	-1
691.5	373.1	-614.5	3.8	-3.3	-2.1
693.7	379.3	-615.7	1.4	-1.5	-0.6
692.7	381.1	-618.8	-1.3	0.1	1.4
680	366.8	-619.9	-0.5	-0.7	1.7
679.3	356.4	-615.8	0.1	-0.8	0
689.4	357.5	-613.5	0.5	-0.1	-0.8
691.5	370.1	-618.5	1.1	0.6	-1.3
688.1	369.7	-615.4	2.1	-1.2	-0.3
670.5	355.1	-627.1	2.4	-2.6	-0.2
668.3	347.7	-627.6	2.3	-0.8	-1.1
676.3	349.7	-622.1	0	2.5	-1.7
686.8	356.4	-623	-2.2	2.5	-1.8
695.4	365.6	-612.4	-1.7	0	-3.1
708.3	387.8	-612.7	0.2	-2.1	-4.5
713.9	400.8	-619.9	2.1	-2.5	-3.4
730.4	405.2	-608.3	1.2	-0.5	-0.4
727	400.3	-614.3	1.6	-3.2	2.6
703.2	382.2	-621.7	2.2	-5.1	4.3
692.5	370.8	-619.7	2.9	-8	4.3
697.2	369.5	-620.8	6.1	-10.4	3
693.1	375.3	-643	7.2	-6.8	3.5
693.6	367.1	-631.2	6.3	-3.4	5.7
676.5	353.5	-634.6	5.7	-5.4	6.5
669.5	340.8	-631.5	6.3	-6.5	5.9
682.4	345.7	-631.4	5.7	-5	5.2
680.4	354.1	-645.5	6	-3.7	5.6
682.7	352.9	-634.8	8.4	-5.3	6
663.6	324	-631.3	8.2	-6.1	5.6
669.1	317.5	-642.3	4.3	-2.7	4.5
682.4	332	-646.9	2.6	-0.9	4.3
690.1	325.3	-633.3	2.9	-2.7	4.1
675.6	315.3	-648.3	4.8	-3.8	3.2
663.3	314.4	-654	6	-3.6	1
685.3	333.4	-648.9	6.2	-3.2	-1.2
696.2	348.8	-654.7	6.8	-4.5	-1.1
675.4	339.3	-667.6	7	-3.6	0.1
675.6	328	-660.1	6.5	-1.7	0.3
684.9	316.1	-640.9	6.3	0.6	0.3
685.1	302.3	-641.9	8.3	0	0
676.8	292.6	-647.8	8.4	-0.5	-1.3
680.7	291	-643.3	7.3	-2.8	-3.3
680.4	296.6	-657.9	7.4	-3.5	-4.6
690.1	307.9	-662.1	8.6	-2.6	-5.3
690.4	302.2	-657.7	8.1	-2.2	-3.4
686.6	291.7	-656	5.5	-0.1	-1.2
671.9	280.6	-660.6	4.6	-0.4	-0.9
685.6	291.8	-662.7	6.3	-2.6	-3.2
688.9	296.6	-661.1	7.5	-3.2	-3.2
702.2	304.1	-649.1	8.8	-4.5	-1.8
687.5	294.6	-652.4	9.7	-6.2	-0.7
690.4	294.6	-664.5	11.4	-6.4	-0.3
688.1	294.1	-677.2	11.5	-6.1	1
681.6	272.5	-664.6	10.2	-2.7	2.5
667.3	266.6	-672.3	8.4	-2.3	1.8
656.1	282.3	-699.4	9.4	-5.8	0
662.5	277.2	-685	10.1	-8.1	-1.4
669.1	273.5	-691.7	6.8	-3.4	-0.1
669.5	287.3	-701	3.7	3.2	4.4
672.1	276.8	-683.7	3.3	2.6	8.2
672.1	282.3	-685.5	5.7	0.3	9.3
690.6	294.6	-687.6	11	-2.5	7.4
703.1	294.5	-701	16.2	-4.3	6.7
686.4	263	-693.6	14.5	1.6	9
668.9	221	-688.4	8.6	5.4	7
657.1	193.6	-671	5.6	0	-0.1
675	207.3	-678.9	6.6	-6.6	-8.4
671	238	-700.1	8.8	-12.4	-12.2
670.8	250.9	-692.8	7	-8.6	-13.4
654.6	256.1	-699.7	1.2	-1.7	-14.5
645.9	277.5	-719.1	6	-7.3	-20.8
675.6	322.9	-729.6	13	-15	-26.5
677.3	352.7	-749.6	13.2	-5.4	-21.9
658	360.9	-758.7	13.8	-1.4	-17.9
599.8	358.6	-774	24.8	-12.9	-23.8
548.2	393.7	-820.3	38.6	-15.9	-38.9
483.3	475.9	-900.7	50.9	-19	-51.5
460	502.9	-932.7	56	-18.4	-55
496.5	476	-871.9	61.2	-0.2	-49.6
479.1	416	-811.7	60.4	19	-36.2
