UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_12_08.212,19.080000,0.99539691,-0.01746122,0.09400044,0.00664468,0.98223954,-0.01651092,0.18690345,0.00994547,0.99930191,0.03601089,-0.18736756,-0.03351248,0.98171806,-1.955266,-10.772922,-0.963091,-72.639404,12.755836,1697.807983
2026_06_09_01_12_08.216,19.100000,0.99499786,-0.01838821,0.09803683,0.00547528,0.98071760,-0.01450124,0.19489150,0.00729035,0.99926376,0.03766601,-0.19529422,-0.03551890,0.98010129,-2.075645,-11.239213,-0.847196,-80.248810,33.862320,1794.555420
2026_06_09_01_12_08.252,19.120001,0.99459732,-0.01941207,0.10188561,0.00434607,0.97920084,-0.01260081,0.20250158,0.00468956,0.99920857,0.03949999,-0.20283903,-0.03772878,0.97848499,-2.208300,-11.684143,-0.737322,-94.158630,51.408531,1879.984741
2026_06_09_01_12_08.252,19.139999,0.99419606,-0.02049232,0.10556388,0.00326279,0.97769123,-0.01081421,0.20976867,0.00216122,0.99913883,0.04143564,-0.21003611,-0.04005791,0.97687268,-2.348344,-12.109688,-0.633768,-113.554382,70.315666,1951.712524
2026_06_09_01_12_08.288,19.160000,0.99379098,-0.02155597,0.10913213,0.00223500,0.97617036,-0.00914714,0.21681270,-0.00026266,0.99906069,0.04333208,-0.21700540,-0.04235644,0.97525102,-2.487052,-12.522819,-0.536910,-127.027771,91.523216,2010.474121
2026_06_09_01_12_08.293,19.180000,0.99337864,-0.02257578,0.11263929,0.00130658,0.97462136,-0.00768169,0.22372794,-0.00248999,0.99897724,0.04514693,-0.22384593,-0.04455825,0.97360545,-2.620576,-12.929040,-0.451613,-135.376160,110.733742,2074.071289
2026_06_09_01_12_08.330,19.200001,0.99295968,-0.02356852,0.11608437,0.00050238,0.97304833,-0.00646956,0.23051052,-0.00447419,0.99888855,0.04692182,-0.23055787,-0.04668855,0.97193789,-2.750381,-13.328112,-0.380968,-146.005768,123.945648,2153.801758
2026_06_09_01_12_08.341,19.219999,0.99253887,-0.02457430,0.11942726,-0.00017348,0.97147417,-0.00552532,0.23708093,-0.00621405,0.99879217,0.04874046,-0.23706388,-0.04882333,0.97026646,-2.880878,-13.715328,-0.325894,-160.254089,131.671661,2234.453857
2026_06_09_01_12_08.377,19.240000,0.99212170,-0.02561644,0.12262950,-0.00071069,0.96992302,-0.00487249,0.24336319,-0.00769284,0.99868661,0.05065496,-0.24329038,-0.05100356,0.96861160,-3.014426,-14.086161,-0.287849,-179.952881,138.878662,2301.758545
2026_06_09_01_12_08.377,19.260000,0.99170840,-0.02669015,0.12570226,-0.00110639,0.96839541,-0.00451558,0.24937902,-0.00890446,0.99857283,0.05265953,-0.24926092,-0.05321584,0.96697319,-3.150237,-14.441833,-0.267185,-206.255676,143.711914,2352.242432
2026_06_09_01_12_08.414,19.280001,0.99129534,-0.02777760,0.12868606,-0.00137190,0.96687603,-0.00442927,0.25520799,-0.00986909,0.99845302,0.05471852,-0.25505558,-0.05542469,0.96533662,-3.286265,-14.786999,-0.262490,-231.715637,141.497498,2389.212158
2026_06_09_01_12_08.414,19.299999,0.99087852,-0.02884507,0.13162689,-0.00151378,0.96534413,-0.00459362,0.26093984,-0.01059352,0.99833137,0.05676541,-0.26076519,-0.05756243,0.96368468,-3.418559,-15.126950,-0.272662,-255.684570,135.821106,2418.532715
2026_06_09_01_12_08.450,19.320000,0.99045455,-0.02985594,0.13455863,-0.00153096,0.96378326,-0.00500206,0.26663983,-0.01106744,0.99821258,0.05872989,-0.26645702,-0.05955390,0.96200520,-3.542693,-15.465553,-0.297386,-286.414978,128.448318,2456.809570
2026_06_09_01_12_08.450,19.340000,0.99002647,-0.03081853,0.13746245,-0.00144351,0.96220398,-0.00561455,0.27227190,-0.01133101,0.99809629,0.06062545,-0.27209398,-0.06141917,0.96030861,-3.659794,-15.800667,-0.334347,-326.696472,122.070023,2514.922607
2026_06_09_01_12_08.486,19.360001,0.98959440,-0.03177443,0.14032702,-0.00128387,0.96061337,-0.00637660,0.27781528,-0.01145864,0.99797750,0.06252727,-0.27765208,-0.06324792,0.95859742,-3.775162,-16.131044,-0.380355,-367.964417,117.318245,2571.868408
2026_06_09_01_12_08.491,19.379999,0.98915631,-0.03272901,0.14316911,-0.00107056,0.95900291,-0.00725366,0.28330332,-0.01148947,0.99785531,0.06444167,-0.28316319,-0.06505475,0.95686281,-3.889700,-16.458668,-0.433395,-405.800232,108.463913,2609.488037
2026_06_09_01_12_08.527,19.400000,0.98871785,-0.03364306,0.14596134,-0.00080352,0.95738930,-0.00823227,0.28868324,-0.01141008,0.99773502,0.06629243,-0.28857511,-0.06676156,0.95512688,-3.998658,-16.780375,-0.492691,-444.699768,97.818016,2638.017090
2026_06_09_01_12_08.532,19.420000,0.98829395,-0.03449435,0.14861061,-0.00047173,0.95582932,-0.00932003,0.29377446,-0.01118487,0.99761981,0.06804090,-0.29370937,-0.06832132,0.95345008,-4.098937,-17.085321,-0.558699,-490.658691,89.180077,2680.713623
2026_06_09_01_12_08.569,19.440001,0.98789501,-0.03531732,0.15105070,-0.00008255,0.95436734,-0.01050632,0.29845032,-0.01083251,0.99750537,0.06975468,-0.29843864,-0.06980456,0.95187277,-4.194525,-17.365828,-0.630772,-543.026306,79.217346,2734.740723
2026_06_09_01_12_08.569,19.459999,0.98751557,-0.03615727,0.15331501,0.00032000,0.95298880,-0.01171892,0.30277878,-0.01045489,0.99738508,0.07150985,-0.30282503,-0.07131360,0.95037431,-4.291599,-17.625877,-0.704583,-595.581665,62.595428,2777.434570
2026_06_09_01_12_08.606,19.480000,0.98714334,-0.03701829,0.15549031,0.00070870,0.95164454,-0.01291114,0.30692998,-0.01011280,0.99725831,0.07330510,-0.30703494,-0.07286432,0.94890481,-4.391324,-17.875629,-0.777352,-649.873840,42.660172,2802.918945
2026_06_09_01_12_08.610,19.500000,0.98677582,-0.03784365,0.15760775,0.00111058,0.95031714,-0.01412070,0.31096298,-0.00973711,0.99713326,0.07503647,-0.31113106,-0.07433632,0.94745529,-4.486505,-18.118608,-0.851354,-714.428406,24.452759,2823.256592
2026_06_09_01_12_08.647,19.520000,0.98642701,-0.03859391,0.15959272,0.00155393,0.94905549,-0.01538429,0.31473318,-0.00925294,0.99701619,0.07663614,-0.31497309,-0.07564416,0.94608134,-4.571710,-18.346058,-0.928758,-787.334106,5.919861,2842.686523
2026_06_09_01_12_08.652,19.540001,0.98611653,-0.03927301,0.16133069,0.00203951,0.94793648,-0.01669428,0.31802154,-0.00864949,0.99690694,0.07811360,-0.31834191,-0.07679746,0.94486010,-4.647082,-18.544683,-1.009016,-859.876404,-16.609695,2856.240723
2026_06_09_01_12_08.688,19.559999,0.98585963,-0.03984768,0.16274622,0.00256408,0.94701421,-0.01802576,0.32068551,-0.00791448,0.99681115,0.07940303,-0.32109421,-0.07773386,0.94385165,-4.708495,-18.705765,-1.090534,-932.895081,-41.409897,2862.123535
2026_06_09_01_12_08.688,19.580000,0.98566300,-0.04028984,0.16381530,0.00311615,0.94630969,-0.01934313,0.32268229,-0.00705724,0.99673402,0.08044535,-0.32318446,-0.07840346,0.94308257,-4.752724,-18.826603,-1.171083,-1004.429871,-65.566696,2862.201172
2026_06_09_01_12_08.724,19.600000,0.98552573,-0.04062562,0.16454600,0.00363206,0.94582283,-0.02052855,0.32403353,-0.00621058,0.99667275,0.08127046,-0.32462373,-0.07887990,0.94254833,-4.784169,-18.908424,-1.243469,-1075.637573,-91.913849,2852.758545
2026_06_09_01_12_08.729,19.620001,0.98545164,-0.04086372,0.16492033,0.00408287,0.94556922,-0.02152546,0.32470831,-0.00543158,0.99662697,0.08188513,-0.32537571,-0.07919174,0.94226289,-4.804443,-18.949299,-1.304183,-1152.357422,-115.925583,2826.288818
2026_06_09_01_12_08.766,19.639999,0.98545939,-0.04094983,0.16484064,0.00453457,0.94561398,-0.02243766,0.32451615,-0.00456312,0.99660510,0.08220374,-0.32525888,-0.07921382,0.94230133,-4.805581,-18.937658,-1.359367,-1229.385864,-135.742935,2793.250977
2026_06_09_01_12_08.771,19.660000,0.98556870,-0.04085330,0.16419527,0.00502700,0.94602931,-0.02332475,0.32324070,-0.00350693,0.99661148,0.08217829,-0.32406217,-0.07887665,0.94274187,-4.782995,-18.860411,-1.412469,-1298.825684,-155.275238,2767.597412
2026_06_09_01_12_08.808,19.680000,0.98577154,-0.04063255,0.16301244,0.00551500,0.94679308,-0.02412029,0.32093790,-0.00237416,0.99663717,0.08190684,-0.32183424,-0.07831079,0.94355190,-4.744781,-18.721033,-1.459446,-1364.240479,-177.814850,2745.914551
2026_06_09_01_12_08.808,19.700001,0.98603129,-0.04035968,0.16148670,0.00594911,0.94777334,-0.02476712,0.31798166,-0.00130309,0.99667144,0.08151320,-0.31894207,-0.07767040,0.94458628,-4.701025,-18.542274,-1.497017,-1424.973999,-200.900665,2704.974121
2026_06_09_01_12_08.846,19.719999,0.98631382,-0.04004344,0.15981740,0.00633237,0.94883662,-0.02529069,0.31475306,-0.00030786,0.99671286,0.08101483,-0.31576735,-0.07696674,0.94570982,-4.653114,-18.347258,-1.526937,-1474.369141,-221.094452,2637.941162
2026_06_09_01_12_08.851,19.740000,0.98660988,-0.03966246,0.15806057,0.00668492,0.94994432,-0.02572897,0.31135795,0.00065268,0.99676442,0.08037600,-0.31241849,-0.07614951,0.94688749,-4.598219,-18.142422,-1.551575,-1527.079346,-237.845428,2555.241943
2026_06_09_01_12_08.887,19.760000,0.98693436,-0.03918821,0.15612634,0.00703451,0.95115018,-0.02612183,0.30762154,0.00164858,0.99682957,0.07954893,-0.30872422,-0.07515585,0.94817770,-4.532320,-17.917271,-1.573258,-1590.475586,-250.833359,2473.736084
2026_06_09_01_12_08.887,19.780001,0.98730457,-0.03861327,0.15389486,0.00742205,0.95252258,-0.02654041,0.30330899,0.00277088,0.99690783,0.07853056,-0.30445537,-0.07396170,0.94965076,-4.453708,-17.657759,-1.596154,-1645.962524,-264.005920,2406.331055
2026_06_09_01_12_08.924,19.799999,0.98771477,-0.03796483,0.15138152,0.00786322,0.95404363,-0.02702758,0.29844648,0.00403889,0.99699366,0.07737754,-0.29964060,-0.07261615,0.95128459,-4.365520,-17.365597,-1.622847,-1688.548218,-278.355286,2338.440674
2026_06_09_01_12_08.929,19.820000,0.98813820,-0.03725510,0.14874649,0.00833537,0.95561004,-0.02755613,0.29334310,0.00538987,0.99708515,0.07610609,-0.29458526,-0.07114665,0.95297307,-4.269957,-17.059465,-1.651855,-1731.212891,-292.508026,2247.895264
2026_06_09_01_12_08.966,19.840000,0.98855829,-0.03644831,0.14610310,0.00883894,0.95715153,-0.02812604,0.28821853,0.00682519,0.99718678,0.07464535,-0.28950718,-0.06947976,0.95465082,-4.162970,-16.752565,-1.683285,-1774.468018,-305.321838,2136.352783
2026_06_09_01_12_08.966,19.860001,0.98898488,-0.03549355,0.14339097,0.00939487,0.95870155,-0.02876168,0.28295609,0.00840386,0.99730390,0.07289945,-0.28428993,-0.06751090,0.95635849,-4.038201,-16.437923,-1.718522,-1815.960693,-318.822083,2030.954224
2026_06_09_01_12_09.002,19.879999,0.98943782,-0.03440308,0.14046276,0.00998044,0.96034122,-0.02941475,0.27727163,0.01008535,0.99743366,0.07088318,-0.27864504,-0.06527566,0.95817327,-3.897547,-16.098619,-1.754521,-1860.812500,-331.354584,1948.848022
2026_06_09_01_12_09.007,19.900000,0.98992020,-0.03323100,0.13726665,0.01057003,0.96209228,-0.03004998,0.27106357,0.01180395,0.99756795,0.06869389,-0.27246857,-0.06289025,0.96010715,-3.747988,-15.728724,-1.789126,-1899.345703,-340.763519,1864.467896
2026_06_09_01_12_09.045,19.920000,0.99041200,-0.03200373,0.13392474,0.01113999,0.96388012,-0.03063854,0.26456827,0.01349417,0.99770331,0.06637760,-0.26599437,-0.06040993,0.96207988,-3.593205,-15.342431,-1.820763,-1922.035767,-348.729797,1756.187500
2026_06_09_01_12_09.045,19.940001,0.99089116,-0.03072779,0.13059135,0.01167857,0.96561903,-0.03116995,0.25808594,0.01511881,0.99783885,0.06394603,-0.25952134,-0.05784555,0.96400338,-3.434200,-14.957621,-1.848988,-1939.524902,-354.494293,1637.365723
2026_06_09_01_12_09.082,19.959999,0.99135369,-0.02939687,0.12729886,0.01220127,0.96729225,-0.03167592,0.25167903,0.01670717,0.99797392,0.06139181,-0.25311378,-0.05517898,0.96586168,-3.269953,-14.577965,-1.875733,-1958.215820,-357.480438,1523.212158
2026_06_09_01_12_09.087,19.980000,0.99180943,-0.02803804,0.12396229,0.01270033,0.96894413,-0.03214393,0.24518175,0.01824129,0.99810517,0.05876550,-0.24660613,-0.05246805,0.96769446,-3.103747,-14.193621,-1.900184,-1978.519409,-360.520447,1423.711182
2026_06_09_01_12_09.124,20.000000,0.99226487,-0.02671467,0.12051418,0.01315672,0.97060645,-0.03254889,0.23846103,0.01967090,0.99822646,0.05618719,-0.23986693,-0.04984491,0.96952534,-2.943297,-13.796743,-1.920812,-1997.409058,-365.186890,1332.322754
2026_06_09_01_12_09.125,20.020000,0.99271429,-0.02547392,0.11698534,0.01356068,0.97226107,-0.03288391,0.23157515,0.02096361,0.99833435,0.05374945,-0.23295693,-0.04740385,0.97133100,-2.794194,-13.390811,-1.937268,-2022.851685,-361.950287,1233.848877
2026_06_09_01_12_09.162,20.040001,0.99314892,-0.02432713,0.11344831,0.01389143,0.97387302,-0.03311227,0.22466625,0.02207278,0.99843043,0.05147285,-0.22601800,-0.04516901,0.97307533,-2.657891,-12.984210,-1.947484,-2033.874023,-355.562500,1108.999878
2026_06_09_01_12_09.167,20.059999,0.99356478,-0.02326233,0.10994523,0.01414505,0.97542393,-0.03322320,0.21781732,0.02299288,0.99851757,0.04933562,-0.21913351,-0.04311490,0.97474182,-2.532850,-12.581793,-1.950899,-2016.862061,-353.545715,975.178345
2026_06_09_01_12_09.204,20.080000,0.99396801,-0.02226058,0.10642996,0.01431287,0.97693563,-0.03319146,0.21093874,0.02371469,0.99859923,0.04729924,-0.21221317,-0.04120596,0.97635424,-2.416850,-12.178267,-1.946023,-2009.106079,-356.747772,858.572571
2026_06_09_01_12_09.204,20.100000,0.99436969,-0.02131088,0.10280174,0.01437414,0.97845036,-0.03296801,0.20383322,0.02420483,0.99867845,0.04533717,-0.20505852,-0.03942642,0.97795528,-2.308808,-11.762072,-1.929942,-2012.125000,-358.196899,759.585083
2026_06_09_01_12_09.241,20.120001,0.99477267,-0.02043423,0.09901681,0.01433483,0.97998035,-0.03256646,0.19641259,0.02447313,0.99875391,0.04349361,-0.19758427,-0.03781606,0.97955620,-2.210985,-11.328090,-1.903479,-2005.658447,-354.710968,674.231628
2026_06_09_01_12_09.248,20.139999,0.99516797,-0.01966408,0.09514587,0.01419294,0.98149163,-0.03199064,0.18881407,0.02450681,0.99882376,0.04183893,-0.18993044,-0.03643733,0.98112118,-2.127056,-10.884384,-1.866969,-1980.702393,-352.981323,575.467041
2026_06_09_01_12_09.287,20.160000,0.99554086,-0.01900612,0.09134055,0.01393108,0.98292565,-0.03120998,0.18133694,0.02426586,0.99888939,0.04038768,-0.18239605,-0.03529778,0.98259133,-2.057512,-10.448412,-1.818786,-1940.108276,-353.450867,463.710510
2026_06_09_01_12_09.287,20.180000,0.99588358,-0.01832775,0.08773392,0.01352247,0.98423982,-0.03014955,0.17424986,0.02371768,0.99896246,0.03887738,-0.17524120,-0.03413186,0.98393369,-1.986894,-10.035747,-1.754683,-1873.845459,-332.211365,343.313568
2026_06_09_01_12_09.325,20.200001,0.99620694,-0.01756493,0.08420659,0.01313418,0.98547351,-0.02912689,0.16731298,0.02321056,0.99903792,0.03720858,-0.16823578,-0.03278464,0.98520142,-1.906074,-9.632336,-1.693080,-1836.129883,-316.710175,247.411377
2026_06_09_01_12_09.325,20.219999,0.99653214,-0.01677404,0.08047271,0.01290001,0.98671550,-0.02841025,0.15995450,0.02301084,0.99910444,0.03550794,-0.16082005,-0.03135554,0.98648554,-1.820673,-9.204933,-1.649369,-1821.479126,-317.479614,171.489838
2026_06_09_01_12_09.362,20.240000,0.99686658,-0.01599247,0.07641580,0.01271936,0.98799771,-0.02780316,0.15194589,0.02291485,0.99916494,0.03382865,-0.15275955,-0.02994081,0.98780972,-1.736248,-8.740355,-1.612049,-1783.966064,-309.354980,91.026505
2026_06_09_01_12_09.362,20.260000,0.99719733,-0.01525095,0.07216763,0.01252067,0.98927015,-0.02717240,0.14354883,0.02276990,0.99922127,0.03222359,-0.14431264,-0.02860924,0.98911846,-1.656882,-8.253862,-1.573470,-1736.165894,-303.718536,26.053848
2026_06_09_01_12_09.401,20.280001,0.99750715,-0.01455898,0.06794664,0.01227984,0.99046493,-0.02647691,0.13519694,0.02251998,0.99927449,0.03071411,-0.13591208,-0.02737662,0.99034256,-1.583574,-7.770580,-1.531368,-1666.306152,-292.025970,-34.225967
2026_06_09_01_12_09.405,20.299999,0.99779123,-0.01389504,0.06383935,0.01200599,0.99156082,-0.02573305,0.12706304,0.02218485,0.99932557,0.02926161,-0.12773034,-0.02619579,0.99146295,-1.513591,-7.300447,-1.486719,-1581.495483,-274.141357,-98.346710
2026_06_09_01_12_09.443,20.320000,0.99805874,-0.01325326,0.05969723,0.01180427,0.99259382,-0.02514507,0.11884979,0.02198034,0.99937004,0.02786443,-0.11947557,-0.02504570,0.99252117,-1.445626,-6.826228,-1.451252,-1486.253174,-256.456512,-165.069992
2026_06_09_01_12_09.443,20.340000,0.99832034,-0.01263395,0.05529646,0.01179750,0.99360627,-0.02495260,0.11010907,0.02215815,0.99940240,0.02653018,-0.11070526,-0.02392074,0.99356538,-1.379269,-6.322069,-1.438682,-1385.429443,-237.109818,-236.513580
2026_06_09_01_12_09.481,20.360001,0.99857664,-0.01200026,0.05055609,0.01203265,0.99459857,-0.02524441,0.10067948,0.02281766,0.99942243,0.02518301,-0.10125706,-0.02274972,0.99460018,-1.310408,-5.778725,-1.454048,-1292.565918,-222.016785,-307.606445
2026_06_09_01_12_09.481,20.379999,0.99881846,-0.01135373,0.04556815,0.01250587,0.99553430,-0.02601693,0.09074464,0.02394745,0.99942940,0.02382038,-0.09131259,-0.02154090,0.99558926,-1.239568,-5.206831,-1.497116,-1204.285645,-212.017212,-374.615570
2026_06_09_01_12_09.519,20.400000,0.99903411,-0.01069566,0.04053754,0.01316238,0.99636692,-0.02716648,0.08071521,0.02543217,0.99942470,0.02243781,-0.08127832,-0.02030353,0.99648464,-1.167335,-4.630018,-1.561928,-1115.014282,-197.344894,-437.556152
2026_06_09_01_12_09.524,20.420000,0.99921590,-0.01001648,0.03569108,0.01390913,0.99706537,-0.02851145,0.07104754,0.02708145,0.99941242,0.02101011,-0.07160483,-0.01902439,0.99725163,-1.092969,-4.074457,-1.638068,-1024.512085,-177.045242,-485.180328
2026_06_09_01_12_09.562,20.440001,0.99936223,-0.00932660,0.03118475,0.01468730,0.99762356,-0.02993756,0.06205576,0.02877417,0.99939460,0.01955734,-0.06260369,-0.01772526,0.99788105,-1.017707,-3.558081,-1.718992,-926.140442,-155.802261,-511.848175
2026_06_09_01_12_09.562,20.459999,0.99947643,-0.00865672,0.02703868,0.01552066,0.99805605,-0.03149319,0.05378032,0.03055693,0.99936837,0.01814369,-0.05431776,-0.01646506,0.99838793,-0.944885,-3.083100,-1.807475,-844.595093,-140.589691,-531.718811
2026_06_09_01_12_09.600,20.480000,0.99956536,-0.00801936,0.02317028,0.01637337,0.99839008,-0.03310413,0.04605781,0.03236089,0.99933523,0.01679049,-0.04658302,-0.01527299,0.99879766,-0.876127,-2.640046,-1.899229,-782.676697,-122.924774,-559.109314
2026_06_09_01_12_09.600,20.500000,0.99963528,-0.00739491,0.01948477,0.01717600,0.99865067,-0.03462765,0.03870130,0.03405130,0.99930060,0.01545376,-0.03920937,-0.01411508,0.99913132,-0.809443,-2.218139,-1.986050,-709.107178,-102.218712,-584.992065
2026_06_09_01_12_09.638,20.520000,0.99968952,-0.00677207,0.01593217,0.01792133,0.99884999,-0.03604731,0.03161173,0.03561574,0.99926591,0.01411098,-0.03209718,-0.01296888,0.99940062,-0.743520,-1.811654,-2.066992,-626.619507,-81.042007,-596.907227
2026_06_09_01_12_09.643,20.540001,0.99972963,-0.00616081,0.01250973,0.01860577,0.99899465,-0.03735563,0.02478344,0.03704735,0.99923176,0.01278380,-0.02524194,-0.01185279,0.99961108,-0.679397,-1.420236,-2.141634,-553.539124,-56.549313,-601.646362
2026_06_09_01_12_09.682,20.559999,0.99975717,-0.00556436,0.00924193,0.01921817,0.99909049,-0.03852987,0.01826549,0.03832417,0.99919939,0.01148125,-0.01869324,-0.01077080,0.99976724,-0.617287,-1.046671,-2.208677,-486.485626,-34.631580,-610.329102
2026_06_09_01_12_09.682,20.580000,0.99977392,-0.00498524,0.00615202,0.01973260,0.99914557,-0.03951761,0.01210451,0.03939494,0.99917156,0.01021103,-0.01249800,-0.00972545,0.99987459,-0.557320,-0.693605,-2.265115,-418.781250,-16.175198,-616.502258
2026_06_09_01_12_09.719,20.600000,0.99978232,-0.00442659,0.00323992,0.02013213,0.99916840,-0.04028417,0.00630020,0.04022680,0.99915022,0.00898171,-0.00665667,-0.00872081,0.99993980,-0.499720,-0.361004,-2.308954,-350.188263,4.413645,-614.029358
2026_06_09_01_12_09.719,20.620001,0.99978399,-0.00389491,0.00048082,0.02040908,0.99916649,-0.04081308,0.00080245,0.04080559,0.99913663,0.00780776,-0.00112042,-0.00776851,0.99996918,-0.445140,-0.045980,-2.339240,-280.391174,25.175190,-608.242737
2026_06_09_01_12_09.758,20.639999,0.99978060,-0.00339331,-0.00214463,0.02055837,0.99914551,-0.04109316,-0.00442784,0.04112227,0.99913168,0.00669695,0.00414879,-0.00687331,0.99996775,-0.393847,0.253716,-2.355324,-203.885880,42.737923,-605.072449
2026_06_09_01_12_09.758,20.660000,0.99977279,-0.00291080,-0.00463444,0.02060186,0.99910820,-0.04116737,-0.00938670,0.04122133,0.99913418,0.00562932,0.00914683,-0.00601123,0.99994010,-0.344460,0.537866,-2.359661,-120.143097,58.134293,-600.056030
2026_06_09_01_12_09.797,20.680000,0.99976110,-0.00244394,-0.00698723,0.02056767,0.99905628,-0.04109136,-0.01407165,0.04115966,0.99914199,0.00459928,0.01387058,-0.00517412,0.99989039,-0.296507,0.806332,-2.355431,-42.967491,71.572525,-585.758545
2026_06_09_01_12_09.801,20.700001,0.99974650,-0.00200170,-0.00920082,0.02045679,0.99899375,-0.04086636,-0.01847887,0.04094004,0.99915504,0.00362595,0.01831507,-0.00437883,0.99982268,-0.250950,1.058899,-2.342695,19.733320,84.868980,-566.944458
