UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_15_44_53.062,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.6,997.6,-0.8,-0.4,-1.7,25,-1.78623,-0.657638,-0.500367,0.00681758,0.064459,0.0906283
2026_06_10_15_44_53.080,3.757,29.8,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,94.4,998.4,-0.7,-0.5,-1.8,25,-1.79755,-0.719638,-0.532319,0.0178181,0.0326645,0.0825483
2026_06_10_15_44_53.102,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.5,95.2,997.6,-0.7,-0.4,-1.7,25,-1.82153,-0.809381,-0.560081,0.0306435,0.00226829,0.0744578
2026_06_10_15_44_53.120,3.757,29.7,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-35.8,95.5,999,-0.7,-0.4,-1.8,25,-1.82554,-0.86376,-0.569009,0.0426889,-0.0241962,0.0663971
2026_06_10_15_44_53.142,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,94.6,997.4,-0.6,-0.5,-1.7,25,-1.78849,-0.925929,-0.579598,0.0563853,-0.0516957,0.0584045
2026_06_10_15_44_53.160,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.4,95.4,998.6,-0.7,-0.5,-1.8,25,-1.75915,-0.982937,-0.59662,0.0691321,-0.0800439,0.050516
2026_06_10_15_44_53.182,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.4,95.9,996.5,-0.6,-0.4,-1.8,25,-1.72748,-1.00043,-0.631937,0.0809131,-0.104155,0.0403133
2026_06_10_15_44_53.199,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.8,97.4,997.9,-0.8,-0.4,-1.8,25,-1.69866,-0.963086,-0.679572,0.0892653,-0.124119,0.0304123
2026_06_10_15_44_53.222,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.3,95.5,998.6,-0.7,-0.4,-1.8,25,-1.68496,-0.932638,-0.670026,0.0943159,-0.142491,0.020847
2026_06_10_15_44_53.238,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.3,95.3,999,-0.8,-0.4,-1.7,25,-1.67588,-0.950583,-0.630674,0.0986539,-0.15926,0.0141002
2026_06_10_15_44_53.261,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.1,95.7,998.4,-0.8,-0.4,-1.8,25,-1.62956,-0.958058,-0.595046,0.0998409,-0.174422,0.00761486
2026_06_10_15_44_53.279,3.757,29.6,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-36.6,96.3,997.1,-0.7,-0.5,-1.8,25,-1.56032,-0.935924,-0.604825,0.10293,-0.190433,-0.00104215
2026_06_10_15_44_53.301,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.2,95.5,997.5,-0.6,-0.5,-1.7,25,-1.48923,-0.915167,-0.633213,0.110264,-0.207173,-0.00681729
2026_06_10_15_44_53.318,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.4,96.1,998.5,-0.7,-0.5,-1.8,25,-1.40939,-0.895822,-0.622758,0.116695,-0.22207,-0.0122756
2026_06_10_15_44_53.342,3.757,29.5,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.8,103.1,1005.4,-0.9,-0.4,-1.6,25,-1.39028,-0.686647,-0.416025,0.11488,-0.23269,-0.0149536
2026_06_10_15_44_53.358,3.757,29.6,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-37.7,89.2,992.4,-0.9,-0.4,-1.7,25,-1.39713,-0.653546,-0.366962,0.107683,-0.239191,-0.0149743
2026_06_10_15_44_53.381,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-35.6,101.3,996.3,-0.3,-0.4,-1.8,25,-1.31828,-0.662986,-0.541644,0.115021,-0.244194,-0.0198246
2026_06_10_15_44_53.397,3.757,29.6,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-36.6,103.8,998.6,-0.7,-0.4,-1.7,25,-1.20984,-0.31068,-0.553057,0.126336,-0.247748,-0.0243393
2026_06_10_15_44_53.421,3.757,29.6,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-36.1,100.7,997,-1.2,-0.4,-1.8,25,-1.11301,0.0111663,-0.544019,0.114405,-0.249906,-0.0285126
2026_06_10_15_44_53.437,3.757,29.4,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-37.2,94.2,1001,-1.4,-0.5,-1.8,25,-1.03016,0.0817651,-0.473891,0.0853299,-0.25318,-0.0347929
2026_06_10_15_44_53.461,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-35.7,92.6,999.1,-0.9,-0.4,-1.7,25,-0.936481,-0.0501264,-0.353372,0.0646166,-0.255045,-0.0381416
2026_06_10_15_44_53.477,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-36.3,92.4,996.7,-0.5,-0.3,-1.7,25,-0.820716,-0.219441,-0.342465,0.0666702,-0.250657,-0.0386859
2026_06_10_15_44_53.500,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-37.3,97.6,999.5,-0.2,-0.4,-1.6,25,-0.745818,-0.256763,-0.320595,0.0854597,-0.24525,-0.0365607
2026_06_10_15_44_53.517,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-38.2,99.7,997.3,-0.5,-0.4,-1.7,25,-0.717509,-0.111981,-0.283506,0.102906,-0.241351,-0.0343595
2026_06_10_15_44_53.540,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-35.2,98.9,998,-1.3,-0.4,-1.8,25,-0.635556,0.05813,-0.283621,0.0920167,-0.236453,-0.0370013
2026_06_10_15_44_53.556,3.757,29.5,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-36,96.3,998,-0.9,-0.4,-1.8,25,-0.500543,0.136239,-0.265167,0.0713988,-0.230631,-0.0417833
2026_06_10_15_44_53.579,3.757,29.5,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,-38.5,93.8,995.7,-0.9,-0.5,-1.8,25,-0.450606,0.084785,-0.302711,0.0612489,-0.22641,-0.0461249
2026_06_10_15_44_53.599,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-35.5,93.8,999.2,-0.5,-0.4,-1.8,25,-0.388637,-0.025867,-0.307496,0.0611036,-0.22128,-0.0500263
2026_06_10_15_44_53.623,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-37.7,95.4,998.4,-0.4,-0.4,-1.8,25,-0.308174,-0.0917303,-0.244321,0.072925,-0.212859,-0.0534897
2026_06_10_15_44_53.636,3.757,29.5,0,0.76,0,0,0,0.001, ,0,0,0,0,0, ,-36.9,98.1,997.5,-0.7,-0.4,-1.8,25,-0.264469,-0.0484686,-0.224728,0.078903,-0.203801,-0.0565197
2026_06_10_15_44_53.662,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,97,998.9,-0.7,-0.5,-1.8,25,-0.175013,0.0321448,-0.192728,0.0768424,-0.196636,-0.0591225
2026_06_10_15_44_53.675,3.757,29.5,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-34.7,96.9,997.4,-0.7,-0.4,-1.8,25,-0.0351337,0.0792204,-0.163798,0.0745043,-0.188853,-0.0613064
2026_06_10_15_44_53.696,3.757,29.5,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,97.5,997.6,-0.9,-0.4,-1.8,25,0.0980583,0.135858,-0.16736,0.0670092,-0.178069,-0.0630809
2026_06_10_15_44_53.714,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-35.7,93.2,999.7,-0.7,-0.4,-1.8,25,0.199713,0.0983176,-0.113523,0.0595516,-0.166936,-0.0644576
2026_06_10_15_44_53.736,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-36.7,93.8,999.3,-0.5,-0.5,-1.8,25,0.273329,-0.0285957,-0.0200791,0.0619748,-0.157979,-0.0654491
2026_06_10_15_44_53.755,3.757,29.6,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-38.4,96.5,999.5,-0.6,-0.5,-1.7,25,0.275779,-0.0682225,0.063976,0.0664259,-0.151135,-0.0636172
2026_06_10_15_44_53.778,3.757,29.5,0,0.759,0,0,0,0.001, ,0,0,0,0,0, ,-36.8,97.6,997.8,-0.7,-0.4,-1.8,25,0.274298,-0.0123877,0.106811,0.065427,-0.141429,-0.0615617
2026_06_10_15_44_53.794,3.757,29.5,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-36.1,97.7,996.9,-0.8,-0.4,-1.8,25,0.327937,0.0701957,0.0832633,0.0592504,-0.12905,-0.0617557
2026_06_10_15_44_53.816,3.757,29.5,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-36.4,96.1,998.6,-0.7,-0.4,-1.7,25,0.387138,0.111601,0.0800771,0.0530847,-0.116642,-0.0591837
2026_06_10_15_44_53.834,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-37.1,95.2,997.6,-0.7,-0.5,-1.8,25,0.417006,0.0891209,0.0938164,0.0494119,-0.10672,-0.0564462
2026_06_10_15_44_53.856,3.757,29.5,0,0.758,0,0,0,0.001, ,0,0,0,0,0, ,-36.2,95.9,998.4,-0.7,-0.4,-1.7,25,0.448259,0.0624002,0.101516,0.0456757,-0.0967589,-0.0535648
2026_06_10_15_44_53.877,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36.9,95.4,998.6,-0.7,-0.5,-1.8,25,0.480674,0.0415868,0.13286,0.0418976,-0.0868092,-0.0505607
2026_06_10_15_44_53.900,3.757,29.5,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-37.9,96.5,996.8,-0.6,-0.4,-1.8,25,0.467443,0.0363022,0.122776,0.0405506,-0.0769197,-0.0499069
2026_06_10_15_44_53.913,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,96.4,997.6,-0.7,-0.4,-1.8,25,0.479531,0.0556195,0.0880606,0.0390697,-0.064684,-0.0490392
2026_06_10_15_44_53.936,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36.3,94.6,998.2,-0.7,-0.4,-1.8,25,0.527898,0.0271242,0.0889442,0.0350167,-0.0527296,-0.0479724
2026_06_10_15_44_53.953,3.757,29.5,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-37.8,95.8,998.5,-0.7,-0.5,-1.8,25,0.522249,-0.0148203,0.111416,0.03099,-0.0435537,-0.0467214
2026_06_10_15_44_53.976,3.757,29.6,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-37.4,96.8,997.9,-0.7,-0.4,-1.8,25,0.487328,-0.000686916,0.124881,0.027008,-0.0346132,-0.0453016
2026_06_10_15_44_53.992,3.757,29.5,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-37.4,96.1,998.4,-0.7,-0.5,-1.8,25,0.461527,0.020113,0.134618,0.0230882,-0.0259406,-0.0437282
2026_06_10_15_44_54.015,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-37.1,97.7,996.7,-0.7,-0.4,-1.7,25,0.442073,0.0618631,0.113788,0.0192468,-0.0175655,-0.0395642
2026_06_10_15_44_54.031,3.757,29.6,0,0.76,0,0,0,0.003, ,0,0,0,0,0, ,-36.2,95.8,997.1,-0.8,-0.5,-1.7,25,0.450821,0.0939043,0.0615394,0.0130469,-0.00951457,-0.0329573
2026_06_10_15_44_54.054,3.757,29.5,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-36.8,94.6,997.8,-0.6,-0.4,-1.8,25,0.464275,0.0478944,0.0385232,0.00953882,-0.00181159,-0.0289642
2026_06_10_15_44_54.071,3.757,29.6,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-38.2,94.4,998.5,-0.7,-0.5,-1.7,25,0.425737,-0.0304253,0.0507768,0.00860797,0.00552254,-0.0250242
2026_06_10_15_44_54.094,3.757,29.6,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,-37.9,95.9,997.5,-0.7,-0.5,-1.7,25,0.360017,-0.0728759,0.054823,0.00522819,0.0100176,-0.0187019
2026_06_10_15_44_54.110,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-36.4,94.8,998.2,-0.6,-0.4,-1.7,25,0.339885,-0.103077,0.0510444,0.00444056,0.016695,-0.0125975
2026_06_10_15_44_54.133,3.757,29.5,0,0.757,0,0,0,0.002, ,0,0,0,0,0, ,-37.2,96.6,999,-0.6,-0.4,-1.8,25,0.336231,-0.114123,0.083982,0.00612183,0.0254148,-0.00918258
2026_06_10_15_44_54.151,3.757,29.6,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-37.3,96,998.1,-0.6,-0.3,-1.8,25,0.309029,-0.09464,0.112437,0.00769048,0.0360339,-0.00834204
2026_06_10_15_44_54.174,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-37.4,95.7,998.7,-0.7,-0.4,-1.7,25,0.276734,-0.0977152,0.131587,0.00669213,0.0459546,-0.00504944
2026_06_10_15_44_54.190,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-35.5,95.7,997.9,-0.6,-0.4,-1.7,25,0.288798,-0.107515,0.144245,0.00570977,0.0527101,0.00055872
2026_06_10_15_44_54.213,3.757,29.6,0,0.758,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,95,999.3,-0.7,-0.4,-1.8,25,0.338082,-0.133469,0.170285,0.00474745,0.0588745,0.00343693
2026_06_10_15_44_54.230,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-36.9,95.5,998.4,-0.7,-0.4,-1.8,25,0.348952,-0.162396,0.206469,0.00135676,0.0644465,0.00370488
2026_06_10_15_44_54.252,3.757,29.6,0,0.759,0,0,0,0.002, ,0,0,0,0,0, ,-35.8,96.8,998.5,-0.6,-0.4,-1.7,25,0.357569,-0.144966,0.220243,0.000577837,0.0694275,0.00639359
2026_06_10_15_44_54.269,3.757,29.6,0,0.76,0,0,0,0.002, ,0,0,0,0,0, ,-36.7,96.6,999.2,-0.6,-0.4,-1.8,25,0.368906,-0.100702,0.251874,0.00228643,0.0738222,0.00891893
2026_06_10_15_44_54.293,3.757,29.5,0,0.761,0,0,0,0.002, ,0,0,0,0,0, ,-36.8,95.5,998.9,-0.7,-0.5,-1.7,25,0.353347,-0.089991,0.290522,0.0014478,0.0751853,0.0112765
2026_06_10_15_44_54.309,3.757,29.6,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-36.6,95.8,998.9,-0.7,-0.4,-1.7,25,0.339262,-0.0989789,0.318486,-0.001809,0.076111,0.015915
2026_06_10_15_44_54.332,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-35.2,95.9,997.3,-0.6,-0.4,-1.8,25,0.363431,-0.0972296,0.304273,-0.002445,0.0790684,0.0177954
2026_06_10_15_44_54.349,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-35.5,97.5,998.7,-0.7,-0.5,-1.8,25,0.411596,-0.0534002,0.284354,-0.00303776,0.079039,0.0170437
2026_06_10_15_44_54.373,3.757,29.5,0,0.757,0,0,0,0.003, ,0,0,0,0,0, ,-36.7,95.2,997,-0.7,-0.4,-1.8,25,0.418589,-0.0286224,0.256653,-0.00603864,0.0786214,0.0162449
2026_06_10_15_44_54.388,3.757,29.5,0,0.758,0,0,0,0.003, ,0,0,0,0,0, ,-37.2,96.5,996.2,-0.7,-0.4,-1.8,25,0.381489,-0.0294404,0.167743,-0.00886258,0.080289,0.0154052
2026_06_10_15_44_54.411,3.757,29.5,0,0.76,0,0,0,0.004, ,0,0,0,0,0, ,-36.4,95,998.4,-0.7,-0.4,-1.7,25,0.351685,-0.0349774,0.116697,-0.0115043,0.0814792,0.016983
2026_06_10_15_44_54.428,3.757,29.6,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36,96.6,997.8,-0.7,-0.4,-1.8,25,0.351035,-0.0376183,0.106813,-0.0139599,0.0822094,0.0183996
2026_06_10_15_44_54.454,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-36.4,94.6,997.8,-0.6,-0.4,-1.7,25,0.348687,-0.049753,0.082174,-0.013774,0.0824986,0.0196561
2026_06_10_15_44_54.468,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36,95.4,997.5,-0.6,-0.4,-1.7,25,0.344736,-0.0904733,0.0509821,-0.0110772,0.0823671,0.0232063
2026_06_10_15_44_54.497,3.757,29.5,0,0.758,0,0,0,0.004, ,0,0,0,0,0, ,-37.8,95.4,998.7,-0.6,-0.5,-1.7,25,0.30495,-0.109133,0.0431387,-0.00845806,0.079384,0.026468
2026_06_10_15_44_54.507,3.757,29.6,0,0.76,0,0,0,0.004, ,0,0,0,0,0, ,-37.2,96.5,999.3,-0.7,-0.4,-1.8,25,0.236186,-0.0993665,0.0796059,-0.00837786,0.0761559,0.0269871
2026_06_10_15_44_54.529,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-37.5,96,997.9,-0.7,-0.4,-1.8,25,0.176987,-0.0748761,0.0942754,-0.0107125,0.075163,0.0248956
2026_06_10_15_44_54.547,3.757,29.6,0,0.76,0,0,0,0.004, ,0,0,0,0,0, ,-35.6,94.9,998,-0.6,-0.5,-1.8,25,0.159053,-0.0904523,0.075883,-0.0104276,0.0713962,0.022784
2026_06_10_15_44_54.572,3.757,29.4,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-35.8,96.1,997.5,-0.7,-0.4,-1.7,25,0.182902,-0.102367,0.0482094,-0.0101053,0.0674623,0.0231159
2026_06_10_15_44_54.586,3.757,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-36.8,96.6,997.8,-0.7,-0.4,-1.7,25,0.175254,-0.0715056,0.0167508,-0.0122012,0.065841,0.0257696
2026_06_10_15_44_54.610,3.757,29.6,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36.7,96,998.2,-0.8,-0.5,-1.8,25,0.145048,-0.0442578,0.00391797,-0.0165864,0.0615225,0.0257141
2026_06_10_15_44_54.626,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-36,96,998.1,-0.6,-0.4,-1.7,25,0.135226,-0.0328411,-0.000948669,-0.0182225,0.0571127,0.0255346
2026_06_10_15_44_54.650,3.757,29.6,0,0.757,0,0,0,0.004, ,0,0,0,0,0, ,-37.5,94.6,998.7,-0.8,-0.5,-1.8,25,0.105601,-0.0561528,0.00668885,-0.0196887,0.0526377,0.025238
2026_06_10_15_44_54.666,3.757,29.5,0,0.759,0,0,0,0.003, ,0,0,0,0,0, ,-36.3,95.5,998,-0.7,-0.4,-1.8,25,0.0695529,-0.0903052,0.0114673,-0.023438,0.0481227,0.0223795
2026_06_10_15_44_54.690,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-35.8,94.4,998.9,-0.6,-0.4,-1.8,25,0.0766165,-0.127242,0.0208594,-0.0219837,0.0460441,0.0195508
2026_06_10_15_44_54.706,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36.2,96.1,997.1,-0.6,-0.4,-1.7,25,0.0854083,-0.147027,0.00761816,-0.0180401,0.0438406,0.0192167
2026_06_10_15_44_54.730,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-37.5,96.3,998.9,-0.6,-0.4,-1.8,25,0.0516611,-0.118526,-0.00501128,-0.0142011,0.0415291,0.0188042
2026_06_10_15_44_54.745,3.757,29.5,0,0.758,0,0,0,0.004, ,0,0,0,0,0, ,-36.9,96.5,996.9,-0.7,-0.5,-1.8,25,0.0021493,-0.0810305,-0.0218998,-0.0129325,0.0366741,0.0158672
2026_06_10_15_44_54.768,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-35.5,94.8,998.1,-0.7,-0.4,-1.8,25,0.00409834,-0.0817566,-0.0574705,-0.0141145,0.0318764,0.012996
2026_06_10_15_44_54.789,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-37.4,95.7,998.9,-0.7,-0.5,-1.8,25,-0.00632922,-0.101662,-0.0419703,-0.0151691,0.027157,0.0102016
2026_06_10_15_44_54.812,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36.1,95.5,998.7,-0.7,-0.4,-1.8,25,-0.0309271,-0.102924,-0.0123096,-0.0160971,0.0225352,0.00749389
2026_06_10_15_44_54.824,3.757,29.6,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36,96.3,997.9,-0.6,-0.4,-1.7,25,-0.0198359,-0.0889046,-0.00856453,-0.0144481,0.0204812,0.00733425
2026_06_10_15_44_54.848,3.757,29.5,0,0.76,0,0,0,0.004, ,0,0,0,0,0, ,-36.4,96.8,997.4,-0.7,-0.4,-1.7,25,-0.0165475,-0.0432563,-0.0368387,-0.0128088,0.0184269,0.00959844
2026_06_10_15_44_54.865,3.757,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.8,95.5,997.8,-0.7,-0.5,-1.8,25,-0.0329561,-0.0192509,-0.0659977,-0.013639,0.0139304,0.00925213
2026_06_10_15_44_54.890,3.757,29.6,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-37.1,95.9,998.5,-0.6,-0.4,-1.7,25,-0.0655625,-0.0183974,-0.0664282,-0.011909,0.00958584,0.00887721
2026_06_10_15_44_54.904,3.757,29.5,0,0.759,0,0,0,0.004, ,0,0,0,0,0, ,-36.8,96.1,999.5,-0.7,-0.5,-1.7,25,-0.0962468,-0.00278214,-0.0248232,-0.0102052,0.00540707,0.0109291
2026_06_10_15_44_54.928,3.757,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-37.8,95.8,997.5,-0.7,-0.4,-1.8,25,-0.142117,0.00962887,-0.0096579,-0.0109868,0.00140659,0.0103743
2026_06_10_15_44_54.943,3.757,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-37.2,96.5,998.2,-0.7,-0.4,-1.8,25,-0.194846,0.0311924,-0.0270666,-0.011676,4.75E-05,0.00734345
2026_06_10_15_44_54.967,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.1,97,997.9,-0.7,-0.5,-1.8,25,-0.202342,0.0809706,-0.0336788,-0.0122738,-0.00369726,0.00442505
2026_06_10_15_44_54.983,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.7,95.3,997.4,-0.8,-0.5,-1.8,25,-0.196212,0.0984825,-0.0594178,-0.015234,-0.00969234,0.00162797
2026_06_10_15_44_55.008,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.7,94.6,998,-0.7,-0.4,-1.7,25,-0.204129,0.0557984,-0.08115,-0.0179739,-0.0128935,0.0014122
2026_06_10_15_44_55.022,3.757,29.6,0,0.76,0,0,0,0.005, ,0,0,0,0,0, ,-36,95.3,999.1,-0.6,-0.5,-1.7,25,-0.193486,0.0149326,-0.059731,-0.0155865,-0.0158741,0.00365221
2026_06_10_15_44_55.047,3.757,29.5,0,0.758,0,0,0,0.004, ,0,0,0,0,0, ,-37.7,95.5,998,-0.7,-0.4,-1.7,25,-0.206934,-0.00193304,-0.0390681,-0.0132394,-0.0186303,0.00576436
2026_06_10_15_44_55.062,3.757,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-37.2,95.3,999.3,-0.6,-0.4,-1.8,25,-0.248128,-0.017962,-0.0143213,-0.0109421,-0.0187073,0.00529236
2026_06_10_15_44_55.086,3.757,29.6,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-36,95.8,997.4,-0.7,-0.4,-1.7,25,-0.244392,-0.0257598,-0.00543007,-0.00870365,-0.0186884,0.00481743
2026_06_10_15_44_55.102,3.757,29.5,0,0.758,0,0,0,0.004, ,0,0,0,0,0, ,-36.6,96.6,997.8,-0.7,-0.5,-1.8,25,-0.224922,-0.00117029,-0.0337305,-0.0089842,-0.0210304,0.00434205
2026_06_10_15_44_55.127,3.757,29.6,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.2,95.9,997.5,-0.7,-0.4,-1.8,25,-0.210203,0.0246712,-0.0580252,-0.00920671,-0.023154,0.00141642
2026_06_10_15_44_55.144,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.4,95.2,997.5,-0.7,-0.4,-1.7,25,-0.190265,0.0147935,-0.0881986,-0.00937294,-0.0226071,0.00107946
2026_06_10_15_44_55.168,3.757,29.6,0,0.755,0,0,0,0.005, ,0,0,0,0,0, ,-36.4,94.8,998.4,-0.7,-0.4,-1.7,25,-0.175272,-0.0216465,-0.0943875,-0.00948482,-0.0219756,0.00320586
2026_06_10_15_44_55.181,3.757,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-35.4,95.8,998.6,-0.7,-0.4,-1.8,25,-0.135629,-0.0414795,-0.0728346,-0.00954447,-0.0212668,0.00276001
2026_06_10_15_44_55.206,3.757,29.6,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-36.6,94.8,998.4,-0.7,-0.4,-1.8,25,-0.102165,-0.0601354,-0.0519797,-0.00955416,-0.020488,-0.000129726
2026_06_10_15_44_55.221,3.757,29.6,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-35.7,94.2,997.9,-0.7,-0.4,-1.8,25,-0.0771964,-0.116815,-0.0490553,-0.00951628,-0.0196464,-0.0028771
2026_06_10_15_44_55.245,3.757,29.6,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-37.1,94.6,998.4,-0.7,-0.4,-1.8,25,-0.0653323,-0.175043,-0.0460327,-0.00943337,-0.0187492,-0.00547556
2026_06_10_15_44_55.261,3.757,29.4,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-35,97.4,997.9,-0.6,-0.5,-1.7,25,-0.0365628,-0.151084,-0.0429314,-0.00685587,-0.0202558,-0.00546744
2026_06_10_15_44_55.286,3.757,29.5,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-36.3,96.6,997.5,-0.8,-0.4,-1.7,25,0.0105931,-0.0785117,-0.0618406,-0.00682315,-0.0215887,-0.00298061
2026_06_10_15_44_55.299,3.757,29.5,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-37.9,96.8,998.2,-0.7,-0.4,-1.7,25,-0.0157286,-0.0238248,-0.0721616,-0.00921057,-0.0202976,-0.000601058
2026_06_10_15_44_55.324,3.757,29.5,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-36.8,97,997.1,-0.7,-0.4,-1.7,25,-0.0529426,0.0381062,-0.09143,-0.00898336,-0.0189699,0.00166476
2026_06_10_15_44_55.339,3.757,29.5,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-36,96.4,998.6,-0.7,-0.5,-1.7,25,-0.0414796,0.0870034,-0.099495,-0.00872301,-0.0200659,0.00381125
