UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_18_04_40.933,3.862,29.4,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-37.9,201.1,981.2,-0.8,-0.4,-1.7,25,0.781119,0.35182,-0.440377,-0.110975,-0.000323657,0.00306071
2026_06_10_18_04_40.952,3.862,29.4,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-38.9,200.1,981,-0.6,-0.4,-1.6,25,-0.236011,-0.63915,-0.607459,0.0896937,-0.000303934,0.0998274
2026_06_10_18_04_40.973,3.862,29.5,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-37.9,200.9,982,-0.7,-0.4,-1.8,25,0.747902,0.175411,0.399089,-0.0127251,-0.000285413,-0.100162
2026_06_10_18_04_40.992,3.862,29.4,0,0.76,0,0,0,0.024, ,0,0,0,0,0, ,-38.9,200,981.9,-0.5,-0.4,-1.7,25,-0.267205,-0.70785,0.27784,0.181957,-0.00026802,0.0028946
2026_06_10_18_04_41.012,3.862,29.5,0,0.76,0,0,0,0.025, ,0,0,0,0,0, ,-38.4,200.8,980.3,-0.7,-0.4,-1.7,25,0.233844,0.110912,-1.29038,-0.0230377,-0.000251688,0.00271821
2026_06_10_18_04_41.032,3.862,29.5,0,0.759,0,0,0,0.024, ,0,0,0,0,0, ,-38.6,202.1,982,-0.7,-0.5,-1.7,25,0.0256906,1.36455,0.436471,-0.0216338,-0.0971895,0.00255257
2026_06_10_18_04_41.052,3.862,29.4,0,0.758,0,0,0,0.025, ,0,0,0,0,0, ,-39.4,201,982.9,-0.7,-0.5,-1.7,25,-0.751503,0.214905,1.28248,-0.0203155,-0.091267,0.00239702
2026_06_10_18_04_41.074,3.862,29.5,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-39.1,200.5,982.4,-0.6,-0.4,-1.8,25,-0.414846,-0.282957,0.719559,0.0778756,0.0112477,-0.0947021
2026_06_10_18_04_41.091,3.862,29.5,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-38.3,198.8,981.4,-0.7,-0.4,-1.7,25,0.386058,-1.91391,-0.293821,-0.0238231,0.0105623,0.00802186
2026_06_10_18_04_41.111,3.862,29.5,0,0.76,0,0,0,0.025, ,0,0,0,0,0, ,-38.3,200,980.9,-0.7,-0.5,-1.7,25,0.362533,-0.63385,-0.760682,-0.0223713,-0.0870345,0.00753303
2026_06_10_18_04_41.131,3.862,29.6,0,0.759,0,0,0,0.025, ,0,0,0,0,0, ,-38.4,198.9,981.9,-0.7,-0.4,-1.7,25,0.243486,-1.66172,0.255204,-0.0210081,0.0152223,0.00707398
2026_06_10_18_04_41.150,3.862,29.6,0,0.759,0,0,0,0.024, ,0,0,0,0,0, ,-39.5,200.1,980.7,-0.7,-0.4,-1.6,25,-0.837835,-0.397005,-0.923797,-0.0197279,0.0142947,0.103596
2026_06_10_18_04_41.170,3.862,29.6,0,0.759,0,0,0,0.024, ,0,0,0,0,0, ,-37.8,200,981.4,-0.7,-0.4,-1.7,25,0.861425,-0.469772,-0.18882,-0.0185257,0.0134236,0.000330029
2026_06_10_18_04_41.190,3.862,29.6,0,0.759,0,0,0,0.024, ,0,0,0,0,0, ,-38.4,200.8,981.6,-0.6,-0.4,-1.7,25,0.227211,0.334483,0.0165456,0.0795563,0.0126056,0.000309918
2026_06_10_18_04_41.209,3.862,29.7,0,0.759,0,0,0,0.024, ,0,0,0,0,0, ,-40,200.8,983,-0.7,-0.3,-1.7,25,-1.33788,0.3141,1.3729,-0.0222448,0.108791,0.000291032
2026_06_10_18_04_41.230,3.862,29.6,0,0.759,0,0,0,0.023, ,0,0,0,0,0, ,-39.1,201.4,981.5,-0.6,-0.4,-1.7,25,-0.383777,0.87667,-0.165053,0.0760638,0.00520805,0.000273297
2026_06_10_18_04_41.250,3.862,29.7,0,0.76,0,0,0,0.024, ,0,0,0,0,0, ,-38.8,200.3,982.1,-0.8,-0.4,-1.7,25,-0.0695317,-0.243228,0.4267,-0.122478,0.00489068,0.000256643
2026_06_10_18_04_41.269,3.862,29.7,0,0.759,0,0,0,0.023, ,0,0,0,0,0, ,-38.8,201.1,981,-0.7,-0.4,-1.7,25,-0.0652946,0.547222,-0.665763,-0.0180609,0.00459266,0.000241004
2026_06_10_18_04_41.289,3.862,29.7,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-38.5,200.6,979.8,-0.7,-0.4,-1.7,25,0.229543,0.0291098,-1.78864,-0.0169603,0.00431279,0.000226318
2026_06_10_18_04_41.309,3.862,29.7,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-39.3,201.7,981.6,-0.8,-0.4,-1.7,25,-0.560069,1.09381,0.0654972,-0.11288,0.00404998,0.000212527
2026_06_10_18_04_41.328,3.862,29.8,0,0.759,0,0,0,0.023, ,0,0,0,0,0, ,-38.4,200.5,981.3,-0.5,-0.4,-1.8,25,0.346636,-0.136277,-0.229342,0.184858,0.00380319,-0.0967535
2026_06_10_18_04_41.348,3.862,29.8,0,0.758,0,0,0,0.023, ,0,0,0,0,0, ,-39.3,201.1,979.7,-0.9,-0.4,-1.6,25,-0.547063,0.453752,-1.76659,-0.214219,0.00357143,0.103049
2026_06_10_18_04_41.368,3.862,29.8,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-39.5,201.5,981.4,-0.5,-0.4,-1.7,25,-0.707633,0.813908,-0.0107257,0.186647,0.00335379,-0.000184037
2026_06_10_18_04_41.388,3.862,29.7,0,0.759,0,0,0,0.023, ,0,0,0,0,0, ,-39.4,199.8,982.7,-0.8,-0.4,-1.7,25,-0.56756,-0.88389,1.25031,-0.115586,0.00314942,-0.000172822
2026_06_10_18_04_41.407,3.862,29.8,0,0.76,0,0,0,0.024, ,0,0,0,0,0, ,-38.6,200.1,981.3,-0.6,-0.4,-1.6,25,0.242653,-0.539165,-0.183251,0.0853638,0.00295751,0.0967909
2026_06_10_18_04_41.427,3.862,29.8,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-38.3,199.7,980.7,-0.7,-0.4,-1.7,25,0.518725,-0.894131,-0.753779,-0.0167911,0.00277728,-0.00606048
2026_06_10_18_04_41.448,3.862,29.9,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-39.1,201.9,981.2,-0.7,-0.5,-1.7,25,-0.288509,1.29332,-0.22308,-0.0157679,-0.0943451,-0.00569117
2026_06_10_18_04_41.467,3.862,29.8,0,0.76,0,0,0,0.022, ,0,0,0,0,0, ,-39.6,199.7,983.6,-0.6,-0.4,-1.7,25,-0.755693,-0.918457,2.11735,0.082146,0.00835719,-0.00534437
2026_06_10_18_04_41.486,3.862,29.8,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-39,200.5,981.5,-0.7,-0.4,-1.6,25,-0.127926,-0.0868606,-0.0476651,-0.0198128,0.00784793,0.0919345
2026_06_10_18_04_41.506,3.862,29.8,0,0.759,0,0,0,0.023, ,0,0,0,0,0, ,-38.6,200.6,981.2,-0.6,-0.4,-1.7,25,0.267683,0.0153915,-0.335608,0.0783476,0.00736969,-0.0106209
2026_06_10_18_04_41.527,3.862,29.9,0,0.76,0,0,0,0.023, ,0,0,0,0,0, ,-38.4,199.4,982.7,-0.7,-0.4,-1.7,25,0.445275,-1.149,1.13914,-0.0233798,0.0069206,-0.00997374
2026_06_10_18_04_41.547,3.862,29.9,0,0.759,0,0,0,0.022, ,0,0,0,0,0, ,-39.3,200.6,981.9,-0.6,-0.4,-1.7,25,-0.454435,0.0844705,0.29411,0.074998,0.00649888,-0.00936596
2026_06_10_18_04_41.566,3.862,30,0,0.759,0,0,0,0.022, ,0,0,0,0,0, ,-39.5,199.9,982,-0.7,-0.4,-1.7,25,-0.62065,-0.599361,0.373118,-0.0265253,0.00610285,-0.00879522
2026_06_10_18_04_41.586,3.862,30,0,0.76,0,0,0,0.021, ,0,0,0,0,0, ,-38.8,201.2,982.4,-0.7,-0.4,-1.8,25,0.0958435,0.697557,0.738217,-0.0249089,0.00573096,-0.105212
2026_06_10_18_04_41.605,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.9,200.3,981.9,-0.7,-0.4,-1.6,25,-0.00695228,-0.217523,0.208466,-0.023391,0.00538173,0.0951053
2026_06_10_18_04_41.627,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.9,199.8,981.6,-0.7,-0.4,-1.7,25,-0.97606,-0.689033,-0.095144,-0.0219656,0.00505378,-0.00764337
2026_06_10_18_04_41.645,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.1,200.3,981.3,-0.7,-0.5,-1.6,25,-0.140953,-0.16228,-0.380194,-0.0206271,-0.0922073,0.0897755
2026_06_10_18_04_41.665,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.1,200.4,981.5,-0.7,-0.5,-1.6,25,-0.132364,-0.0554466,-0.163108,-0.0193701,-0.0865884,0.0843049
2026_06_10_18_04_41.684,3.862,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38,199.5,982.5,-0.8,-0.4,-1.8,25,0.942185,-0.92464,0.816363,-0.115143,0.0156412,-0.114739
2026_06_10_18_04_41.704,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.5,201.1,981.8,-0.7,-0.4,-1.7,25,-0.569526,0.682961,0.0879322,-0.0111732,0.014688,-0.0107937
2026_06_10_18_04_41.724,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.8,199.9,982.4,-0.6,-0.4,-1.8,25,0.143852,-0.522106,0.664328,0.0864607,0.013793,-0.107089
2026_06_10_18_04_41.744,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.7,201.4,981.9,-0.7,-0.5,-1.7,25,1.20157,0.964007,0.13908,-0.0157611,-0.0840006,-0.00361026
2026_06_10_18_04_41.764,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.2,201.2,981.8,-0.7,-0.4,-1.7,25,0.643582,0.711359,0.0336162,-0.0148006,0.0180713,-0.00339026
2026_06_10_18_04_41.784,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.4,201.1,982.7,-0.6,-0.4,-1.7,25,-0.559074,0.571066,0.90417,0.0830544,0.0169701,-0.00318366
2026_06_10_18_04_41.804,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.7,200.6,981.6,-0.7,-0.4,-1.7,25,-0.815864,0.0515015,-0.217448,-0.0189598,0.0159359,-0.00298966
2026_06_10_18_04_41.825,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.5,201,982.1,-0.5,-0.3,-1.7,25,0.397291,0.43617,0.280568,0.176102,0.111918,-0.00280748
2026_06_10_18_04_41.843,3.862,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.5,199,982.7,-0.8,-0.4,-1.7,25,0.373081,-1.52947,0.845225,-0.125489,0.00814484,-0.0026364
2026_06_10_18_04_41.863,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.8,201.1,980.8,-0.5,-0.3,-1.7,25,1.02902,0.599752,-1.04841,0.173018,0.104602,-0.00247574
2026_06_10_18_04_41.883,3.862,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.3,200.5,980.9,-0.9,-0.5,-1.7,25,0.481547,-0.0185202,-0.887537,-0.225338,-0.0956788,-0.00232487
2026_06_10_18_04_41.903,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.4,201.5,981.3,-0.6,-0.5,-1.6,25,0.355248,0.95214,-0.445676,0.0792527,-0.0898483,0.0947699
2026_06_10_18_04_41.922,3.862,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.2,199.5,982.6,-0.7,-0.4,-1.7,25,0.527507,-1.04494,0.841861,-0.0225299,0.0125799,-0.00795825
2026_06_10_18_04_41.943,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.4,200.3,982.2,-0.7,-0.4,-1.6,25,0.301455,-0.20564,0.402783,-0.021157,0.0118133,0.0894799
2026_06_10_18_04_41.962,3.862,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.8,200.3,981.8,-0.6,-0.4,-1.7,25,-0.104725,-0.193109,-0.00959753,0.0770854,0.0110935,-0.012926
2026_06_10_18_04_41.982,3.862,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.6,200.6,981.2,-0.9,-0.4,-1.7,25,0.0955634,0.109521,-0.590708,-0.218471,0.0104174,-0.0121383
2026_06_10_18_04_42.002,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.3,200.3,982.5,-0.5,-0.3,-1.7,25,0.380599,-0.188015,0.705667,0.182654,0.106736,-0.0113986
2026_06_10_18_04_42.028,3.862,29.9,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.1,198.8,980.9,-0.8,-0.4,-1.7,25,-0.418218,-1.63085,-0.888561,-0.119336,0.00327842,-0.010704
2026_06_10_18_04_42.042,3.862,30.2,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.5,200.5,982.7,-0.6,-0.4,-1.7,25,0.188984,0.116726,0.91073,0.0818426,0.00307864,-0.0100517
2026_06_10_18_04_42.061,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.6,199.8,982.2,-0.5,-0.5,-1.7,25,-0.889015,-0.569056,0.370467,0.173808,-0.0940621,-0.00943921
2026_06_10_18_04_42.081,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.5,200.3,983.8,-0.9,-0.5,-1.7,25,0.231642,-0.0496137,1.89912,-0.224595,-0.0883302,-0.00886401
2026_06_10_18_04_42.101,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.9,201,980.9,-0.4,-0.4,-1.7,25,-0.170287,0.632079,-1.02821,0.273856,0.0140056,-0.00832386
2026_06_10_18_04_42.121,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.2,199.7,982.1,-0.9,-0.4,-1.7,25,0.518762,-0.666832,0.197833,-0.227597,0.0131521,-0.00781662
2026_06_10_18_04_42.141,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.9,201.5,981.3,-0.5,-0.5,-1.7,25,-0.191523,1.11896,-0.589836,0.174084,-0.0846025,-0.0073403
2026_06_10_18_04_42.161,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39,201.9,982.6,-0.8,-0.4,-1.7,25,-0.276803,1.43858,0.706486,-0.127383,0.0175061,-0.006893
2026_06_10_18_04_42.181,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.3,199.4,981.9,-0.6,-0.5,-1.6,25,-0.550794,-1.07291,-0.0151902,0.0742854,-0.0805138,0.0904802
2026_06_10_18_04_42.200,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.1,199.5,980.7,-0.9,-0.4,-1.7,25,-0.323323,-0.91057,-1.17771,-0.221101,0.0213456,-0.0119866
2026_06_10_18_04_42.227,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-39,200.8,981.8,-0.5,-0.4,-1.6,25,-0.206669,0.405311,-0.0394862,0.180185,0.0200449,0.085697
2026_06_10_18_04_42.240,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.9,201,981.9,-1,-0.4,-1.7,25,-0.0971236,0.574516,0.0599086,-0.315561,0.0188234,-0.0164783
2026_06_10_18_04_42.260,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.2,202.2,980.9,-0.5,-0.3,-1.7,25,0.587468,1.70294,-0.913273,0.188435,0.114629,-0.0154742
2026_06_10_18_04_42.280,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.7,198.7,981.4,-0.8,-0.5,-1.7,25,1.03643,-1.79419,-0.372855,-0.113908,-0.086262,-0.0145312
2026_06_10_18_04_42.300,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.6,201.5,982.2,-0.7,-0.4,-1.7,25,0.100701,1.02983,0.425479,-0.0100132,0.0159477,-0.0136457
2026_06_10_18_04_42.319,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.5,200.6,983,-0.6,-0.4,-1.6,25,0.191516,0.0945048,1.17516,0.0875501,0.0149759,0.084139
2026_06_10_18_04_42.338,3.862,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.6,201.5,981.2,-0.8,-0.4,-1.6,25,0.0828938,0.961318,-0.641592,-0.111691,0.0140633,0.0790117
2026_06_10_18_04_42.358,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39,199.9,982.6,-0.6,-0.4,-1.7,25,-0.309972,-0.648518,0.754814,0.0890212,0.0132063,-0.0227562
2026_06_10_18_04_42.378,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.6,199.9,982.1,-0.8,-0.4,-1.7,25,0.0967313,-0.608999,0.224052,-0.11031,0.0124016,-0.0213695
2026_06_10_18_04_42.398,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.4,199.4,981.9,-0.7,-0.4,-1.8,25,0.28474,-1.05665,0.0165396,-0.00663463,0.0116458,-0.11702
2026_06_10_18_04_42.418,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.9,201.2,981.5,-0.7,-0.5,-1.7,25,-0.217377,0.752895,-0.372304,-0.00623033,-0.0860169,-0.0129363
2026_06_10_18_04_42.439,3.862,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.4,199.4,982.7,-0.7,-0.3,-1.7,25,0.280635,-1.03814,0.813832,-0.00585067,0.113131,-0.012148
2026_06_10_18_04_42.457,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.4,200.6,981.5,-0.7,-0.4,-1.6,25,-0.705997,0.188568,-0.39921,-0.00549415,0.00928391,0.0855454
2026_06_10_18_04_42.477,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.3,199.7,981.4,-0.6,-0.4,-1.6,25,0.403511,-0.69551,-0.471813,0.0917937,0.00871817,0.0803325
2026_06_10_18_04_42.497,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.7,200.8,980.4,-0.9,-0.4,-1.8,25,-0.978423,0.413363,-1.41259,-0.204659,0.00818691,-0.118469
2026_06_10_18_04_42.516,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.1,200.9,981.4,-0.7,-0.4,-1.7,25,-0.33708,0.485118,-0.356982,0.00171839,0.00768802,-0.0142967
2026_06_10_18_04_42.536,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.6,200,982,-0.7,-0.4,-1.7,25,0.168227,-0.417016,0.246467,0.00161368,0.00721953,-0.0134255
2026_06_10_18_04_42.556,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-39,200.9,982.7,-0.7,-0.5,-1.6,25,-0.229838,0.480968,0.910132,0.00151535,-0.0901735,0.0843457
2026_06_10_18_04_42.576,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.4,200.6,981.9,-0.6,-0.3,-1.7,25,0.365885,0.160811,0.0790573,0.0983761,0.109228,-0.0177472
2026_06_10_18_04_42.595,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.3,200.6,981.4,-0.8,-0.4,-1.6,25,-0.528987,0.151012,-0.410526,-0.101525,0.00561848,0.0802874
2026_06_10_18_04_42.616,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.1,200.9,982.7,-0.6,-0.4,-1.7,25,-0.302845,0.432657,0.874869,0.098568,0.0052761,-0.0215583
2026_06_10_18_04_42.636,3.862,30.1,0,0.761,0,0,0,0, ,0,0,0,0,0, ,-38.3,200.1,982.1,-0.8,-0.4,-1.7,25,0.491234,-0.369321,0.239803,-0.101345,0.00495459,-0.0202446
2026_06_10_18_04_42.659,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.3,200.8,982.1,-0.7,-0.4,-1.7,25,0.461299,0.331853,0.22519,0.0017841,0.00465267,-0.0190109
2026_06_10_18_04_42.675,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38.2,201,981.6,-0.7,-0.4,-1.7,25,0.53014,0.505534,-0.273298,0.00167538,0.00436915,-0.0178524
2026_06_10_18_04_42.695,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.6,199.8,980.3,-0.7,-0.4,-1.6,25,-0.859507,-0.688706,-1.51702,0.00157328,0.0041029,0.0801886
2026_06_10_18_04_42.714,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.9,200.3,981.2,-0.8,-0.4,-1.7,25,-0.128462,-0.161973,-0.551978,-0.0954757,0.00385288,-0.021651
2026_06_10_18_04_42.734,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.5,201.2,982,-0.6,-0.4,-1.7,25,0.267181,0.72047,0.257272,0.104249,0.0036181,-0.0203317
2026_06_10_18_04_42.755,3.862,30.2,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.1,200.1,983.7,-0.8,-0.4,-1.6,25,-0.330818,-0.389909,1.88981,-0.0960103,0.00339762,0.0778604
2026_06_10_18_04_42.774,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.8,201.1,980.9,-0.6,-0.4,-1.6,25,-0.0198002,0.603382,-0.940027,0.103747,0.00319058,0.0731158
2026_06_10_18_04_42.794,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.1,199.7,982.1,-0.7,-0.4,-1.6,25,-0.309452,-0.790739,0.280646,0.000471394,0.00299615,0.0686603
2026_06_10_18_04_42.815,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-38,200.6,982.4,-0.7,-0.4,-1.6,25,0.775888,0.130034,0.554451,0.000442668,0.00281357,0.0644763
2026_06_10_18_04_42.834,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.2,199.4,982,-0.6,-0.4,-1.7,25,0.5347,-1.04134,0.132828,0.0973688,0.00264212,-0.0364059
2026_06_10_18_04_42.857,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.2,201.7,981.4,-0.7,-0.4,-1.6,25,1.47165,1.25204,-0.456961,-0.00551772,0.00248112,0.0627658
2026_06_10_18_04_42.873,3.862,30,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-37.8,199.9,981.3,-0.7,-0.4,-1.7,25,0.800252,-0.569414,-0.526104,-0.00518148,0.00232992,-0.0380122
2026_06_10_18_04_42.893,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.5,200.9,982.1,-0.7,-0.4,-1.7,25,0.0728144,0.434816,0.281569,-0.00486573,0.00218794,-0.0356958
2026_06_10_18_04_42.914,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.7,199.9,982.1,-0.6,-0.4,-1.7,25,-1.09506,-0.561212,0.264411,0.0923839,0.00205462,-0.0335206
2026_06_10_18_04_42.933,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.4,199.9,982.2,-0.8,-0.4,-1.7,25,0.232059,-0.527013,0.345287,-0.107152,0.00192941,-0.0314779
2026_06_10_18_04_42.952,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.5,200.9,981.3,-0.6,-0.4,-1.7,25,-0.848565,0.474633,-0.548356,0.0932838,0.00181184,-0.0295597
2026_06_10_18_04_42.972,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.6,199.7,982.5,-0.8,-0.5,-1.7,25,0.0757242,-0.717724,0.648509,-0.106307,-0.0952517,-0.0277584
2026_06_10_18_04_42.992,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.5,201.6,981.3,-0.6,-0.4,-1.7,25,1.13759,1.16813,-0.554459,0.0940774,0.00750583,-0.0260669
2026_06_10_18_04_43.012,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-39.9,200.5,981.5,-0.7,-0.4,-1.7,25,-1.25861,0.0304571,-0.326754,-0.00860854,0.00704844,-0.0244785
2026_06_10_18_04_43.032,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.2,200.4,981.4,-0.7,-0.4,-1.7,25,0.466294,-0.068358,-0.403771,-0.00808396,0.00661893,-0.0229868
2026_06_10_18_04_43.052,3.862,30,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-39.9,200.3,981.4,-0.6,-0.5,-1.7,25,-1.21032,-0.161137,-0.379167,0.0893618,-0.0907375,-0.021586
2026_06_10_18_04_43.071,3.862,30.2,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.5,200.1,981,-0.6,-0.4,-1.8,25,-0.748756,-0.345221,-0.743897,0.0839163,0.0117449,-0.117224
2026_06_10_18_04_43.091,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-37.7,200.6,981.8,-0.8,-0.5,-1.7,25,1.04203,0.160582,0.0770471,-0.115104,-0.0859239,-0.0131273
2026_06_10_18_04_43.110,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39.9,200.9,981.2,-0.6,-0.4,-1.7,25,-1.15444,0.441644,-0.509343,0.0858167,0.0162652,-0.0123274
2026_06_10_18_04_43.130,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.8,201.5,981.4,-0.8,-0.4,-1.7,25,-0.017606,0.996456,-0.284387,-0.113319,0.015274,-0.0115762
2026_06_10_18_04_43.151,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39,201.9,981.5,-0.6,-0.4,-1.6,25,-0.21044,1.32354,-0.170128,0.0874927,0.0143433,0.0860824
2026_06_10_18_04_43.170,3.862,30.1,0,0.76,0,0,0,0, ,0,0,0,0,0, ,-37.2,199.9,981,-0.7,-0.4,-1.7,25,1.54754,-0.696175,-0.644526,-0.014792,0.0134692,-0.0161164
2026_06_10_18_04_43.190,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38.6,201.7,982.1,-0.7,-0.5,-1.7,25,0.0958944,1.09141,0.46121,-0.0138906,-0.0843047,-0.0151343
2026_06_10_18_04_43.210,3.862,30,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-38,200.4,980.4,-0.6,-0.4,-1.7,25,0.671768,-0.235494,-1.21505,0.0839089,0.0177858,-0.0142121
2026_06_10_18_04_43.230,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-38.6,201,982.4,-0.8,-0.5,-1.7,25,0.0491149,0.360581,0.798054,-0.115111,-0.0802512,-0.013346
2026_06_10_18_04_43.249,3.862,30.1,0,0.759,0,0,0,0, ,0,0,0,0,0, ,-39,200.9,983,-0.5,-0.4,-1.6,25,-0.341692,0.241649,1.33112,0.182763,0.0215922,0.0844204
2026_06_10_18_04_43.269,3.862,30.1,0,0.758,0,0,0,0, ,0,0,0,0,0, ,-39.7,200.4,981.4,-0.9,-0.4,-1.7,25,-0.999543,-0.257842,-0.301223,-0.216186,0.0202765,-0.0176771
