UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_08_55.127,20.500000,0.96264058,0.01114580,-0.25068232,-0.10177116,0.85360199,0.19034998,-0.48490259,-0.20152621,0.97903681,0.02956567,0.48036531,0.07248326,0.87406826,4.740830,29.008226,12.571984,5069.759766,-709.925598,-2697.767578
2026_06_09_01_08_55.127,20.520000,0.96481067,0.01331989,-0.24205565,-0.10184357,0.86207390,0.19007121,-0.46978885,-0.20296784,0.97890091,0.02360128,0.46436268,0.07500596,0.88246328,4.858601,28.022655,12.434637,4845.938477,-623.048462,-2737.394531
2026_06_09_01_08_55.168,20.540001,0.96711016,0.01571761,-0.23259684,-0.10173339,0.87109804,0.18946305,-0.45309153,-0.20408651,0.97880656,0.01692441,0.44669554,0.07772705,0.89130330,4.984298,26.944191,12.271575,4601.489258,-535.225159,-2766.943359
2026_06_09_01_08_55.168,20.559999,0.96950138,0.01833713,-0.22235693,-0.10143095,0.88053834,0.18852010,-0.43487060,-0.20482966,0.97875100,0.00955201,0.42743081,0.08066349,0.90044230,5.119388,25.778959,12.085277,4344.447754,-446.427094,-2791.069336
2026_06_09_01_08_55.209,20.580000,0.97193688,0.02116344,-0.21142845,-0.10094000,0.89021826,0.18726552,-0.41526267,-0.20516372,0.97872645,0.00154412,0.40671775,0.08382222,0.90970021,5.264909,24.537666,11.880359,4078.180176,-355.481384,-2809.243652
2026_06_09_01_08_55.210,20.600000,0.97436434,0.02417963,-0.19993903,-0.10027003,0.89994061,0.18573017,-0.39447591,-0.20506798,0.97872251,-0.00702375,0.38477793,0.08721532,0.91887945,5.422378,23.235003,11.661870,3797.552002,-264.501129,-2811.050049
2026_06_09_01_08_55.251,20.620001,0.97674078,0.02737424,-0.18799277,-0.09943263,0.90954375,0.18394749,-0.37268418,-0.20453213,0.97872758,-0.01608984,0.36179662,0.09086031,0.92781872,5.593493,21.882864,11.434210,3498.049316,-173.228302,-2785.110840
2026_06_09_01_08_55.251,20.639999,0.97903603,0.03072230,-0.17565025,-0.09844609,0.91891074,0.18197179,-0.34998482,-0.20355731,0.97872901,-0.02557231,0.33788687,0.09474063,0.93640625,5.777650,20.487896,11.202179,3186.414551,-84.272804,-2732.192627
2026_06_09_01_08_55.292,20.660000,0.98122388,0.03418613,-0.16296230,-0.09733623,0.92793787,0.17987515,-0.32646009,-0.20215936,0.97871393,-0.03536423,0.31314990,0.09881277,0.94454920,5.972639,19.055462,10.971193,2876.178223,-2.520340,-2656.057373
2026_06_09_01_08_55.292,20.680000,0.98327875,0.03773950,-0.15000029,-0.09611701,0.93652284,0.17769776,-0.30223900,-0.20034151,0.97867453,-0.04538173,0.28772938,0.10305205,0.95215130,6.177576,17.593428,10.744493,2575.579102,73.428406,-2559.699951
2026_06_09_01_08_55.334,20.700001,0.98517585,0.04135062,-0.13686508,-0.09479855,0.94456238,0.17546758,-0.27751228,-0.19810539,0.97860670,-0.05552603,0.26183239,0.10742448,0.95911616,6.391171,16.112972,10.524424,2285.603027,142.605133,-2448.548828
2026_06_09_01_08_55.334,20.719999,0.98689640,0.04498543,-0.12365279,-0.09339046,0.95197642,0.17320827,-0.25246739,-0.19545856,0.97850907,-0.06569594,0.23566255,0.11188790,0.96537262,6.611642,14.624645,10.312693,2000.632813,204.770889,-2318.495605
2026_06_09_01_08_55.376,20.740000,0.98843050,0.04862387,-0.11042884,-0.09190428,0.95871818,0.17094302,-0.22723995,-0.19242093,0.97837865,-0.07582486,0.20936500,0.11642040,0.97088236,6.838304,13.135598,10.110551,1722.054199,261.162842,-2171.495605
2026_06_09_01_08_55.376,20.760000,0.98977047,0.05223488,-0.09726666,-0.09036122,0.96474808,0.16871229,-0.20198335,-0.18903515,0.97821271,-0.08582282,0.18310331,0.12097935,0.97562140,7.069249,11.653822,9.920140,1457.689941,308.844971,-2014.662109
2026_06_09_01_08_55.376,20.780001,0.99091524,0.05579026,-0.08422483,-0.08877251,0.97005123,0.16653422,-0.17682461,-0.18532991,0.97801375,-0.09561314,0.15701406,0.12552053,0.97958726,7.302408,10.185607,9.742050,1208.292603,346.268494,-1843.050659
2026_06_09_01_08_55.417,20.799999,0.99186897,0.05926908,-0.07134623,-0.08713681,0.97463381,0.16439936,-0.15186127,-0.18131384,0.97778869,-0.10514056,0.13120319,0.13000809,0.98279381,7.536129,8.735448,9.575121,975.863831,375.737671,-1660.313599
2026_06_09_01_08_55.418,20.820000,0.99263734,0.06265026,-0.05868470,-0.08545274,0.97850788,0.16229396,-0.12721252,-0.17700039,0.97754556,-0.11434844,0.10579797,0.13440752,0.98526210,7.768798,7.309083,9.417963,758.505371,397.255432,-1473.344116
2026_06_09_01_08_55.460,20.840000,0.99322599,0.06593452,-0.04631392,-0.08372425,0.98169053,0.16020684,-0.10304102,-0.17242159,0.97728580,-0.12322057,0.08095975,0.13873096,0.98701531,8.001443,5.914749,9.269352,551.539673,412.090210,-1282.219604
2026_06_09_01_08_55.460,20.860001,0.99364257,0.06913127,-0.03430419,-0.08196716,0.98420924,0.15814914,-0.07950519,-0.16763510,0.97700453,-0.13175991,0.05683921,0.14300719,0.98808819,8.235909,4.560461,9.129297,356.225830,418.139282,-1086.036621
2026_06_09_01_08_55.501,20.879999,0.99389714,0.07225199,-0.02270611,-0.08020335,0.98610371,0.15614665,-0.05672478,-0.16270888,0.97669417,-0.13997988,0.03354537,0.14726432,0.98852819,8.473850,3.252075,8.998574,176.494537,417.146484,-881.002075
2026_06_09_01_08_55.502,20.900000,0.99400496,0.07528859,-0.01154452,-0.07843865,0.98742819,0.15419847,-0.03476168,-0.15767515,0.97635800,-0.14786339,0.01113954,0.15148553,0.98839670,8.714211,1.992246,8.876374,13.081881,409.353485,-670.481140
2026_06_09_01_08_55.543,20.920000,0.99398315,0.07821228,-0.00084050,-0.07667868,0.98823935,0.15230316,-0.01366531,-0.15256611,0.97600645,-0.15535447,-0.01032355,0.15561226,0.98776424,8.953447,0.783046,8.761891,-137.048584,395.714142,-462.698120
2026_06_09_01_08_55.543,20.940001,0.99384773,0.08101106,0.00937634,-0.07494067,0.98859197,0.15047839,0.00649526,-0.14744005,0.97564220,-0.16243066,-0.03077935,0.15961997,0.98669857,9.189907,-0.372181,8.655473,-272.581055,379.400146,-260.004456
2026_06_09_01_08_55.585,20.959999,0.99361449,0.08368121,0.01906990,-0.07323960,0.98854458,0.14873545,0.02563871,-0.14235227,0.97526681,-0.16908707,-0.05015383,0.16350038,0.98526758,9.422790,-1.469259,8.557116,-390.150848,356.883362,-62.928642
2026_06_09_01_08_55.585,20.980000,0.99330038,0.08621868,0.02821861,-0.07158474,0.98815864,0.14707623,0.04371523,-0.13734435,0.97488391,-0.17532215,-0.06840300,0.16724205,0.98354012,9.651033,-2.505681,8.466304,-490.376038,329.321228,128.906219
2026_06_09_01_08_55.627,21.000000,0.99292272,0.08861375,0.03681367,-0.06997797,0.98749566,0.14548983,0.06070424,-0.13244103,0.97450137,-0.18112549,-0.08550828,0.17082092,0.98158473,9.872796,-3.480493,8.381830,-574.552673,298.547119,315.114502
2026_06_09_01_08_55.627,21.020000,0.99249810,0.09085705,0.04485565,-0.06841438,0.98661488,0.14395317,0.07660643,-0.12765136,0.97412896,-0.18648843,-0.10147015,0.17421336,0.97946596,10.086222,-4.393853,8.301841,-645.036072,264.477753,492.299011
2026_06_09_01_08_55.668,21.040001,0.99204224,0.09294546,0.05233331,-0.06689261,0.98557323,0.14244887,0.09139899,-0.12299230,0.97377306,-0.19141309,-0.11626845,0.17741023,0.97724473,10.290244,-5.244482,8.224843,-706.670959,228.699707,658.545044
2026_06_09_01_08_55.668,21.059999,0.99156904,0.09488037,0.05923302,-0.06542303,0.98442256,0.14098300,0.10505255,-0.11850279,0.97343510,-0.19591129,-0.12988199,0.18041047,0.97497833,10.484234,-6.030638,8.150734,-760.965576,191.119263,816.347900
2026_06_09_01_08_55.711,21.080000,0.99109060,0.09665924,0.06556582,-0.06401224,0.98320711,0.13955894,0.11758857,-0.11420878,0.97311884,-0.19999017,-0.14233807,0.18320210,0.97271621,10.666969,-6.753450,8.079337,-806.450989,152.775177,967.887329
2026_06_09_01_08_55.711,21.100000,0.99061686,0.09828399,0.07135922,-0.06266212,0.98196262,0.13817523,0.12906194,-0.11012136,0.97282743,-0.20366660,-0.15369666,0.18578053,0.97049624,10.837733,-7.415935,8.010282,-840.939697,113.086197,1108.404541
2026_06_09_01_08_55.754,21.120001,0.99015760,0.09975250,0.07661773,-0.06137820,0.98072487,0.13683382,0.13948199,-0.10626257,0.97256434,-0.20694672,-0.16397250,0.18813609,0.96835834,10.995467,-8.018463,7.943397,-864.639648,72.687637,1232.474487
2026_06_09_01_08_55.755,21.139999,0.98972380,0.10106290,0.08132022,-0.06016837,0.97953355,0.13553704,0.14880753,-0.10266322,0.97233212,-0.20983453,-0.17313069,0.19026290,0.96634662,11.139253,-8.558457,7.878515,-881.131592,34.543182,1344.497437
2026_06_09_01_08_55.755,21.160000,0.98932362,0.10221749,0.08546782,-0.05904035,0.97841901,0.13429263,0.15704076,-0.09934741,0.97213167,-0.21234444,-0.18118058,0.19216025,0.96449369,11.268574,-9.035838,7.815859,-890.299377,-2.694885,1447.794434
2026_06_09_01_08_55.796,21.180000,0.98896366,0.10320962,0.08908100,-0.05799399,0.97740257,0.13309592,0.16422468,-0.09631986,0.97196895,-0.21447346,-0.18816683,0.19380879,0.96282470,11.381926,-9.452894,7.755018,-891.166504,-39.420258,1540.770996
2026_06_09_01_08_55.796,21.200001,0.98864847,0.10403800,0.09219009,-0.05701974,0.97649950,0.13192751,0.17042275,-0.09356241,0.97184968,-0.21622732,-0.19415163,0.19520071,0.96135414,11.478581,-9.813122,7.694781,-886.248657,-75.190506,1624.651855
2026_06_09_01_08_55.839,21.219999,0.98838198,0.10471600,0.09479919,-0.05611446,0.97572857,0.13077903,0.17564346,-0.09107106,0.97177148,-0.21763803,-0.19914778,0.19635962,0.96009535,11.559635,-10.116851,7.634543,-876.382690,-107.516724,1692.294556
2026_06_09_01_08_55.839,21.240000,0.98816907,0.10525800,0.09688433,-0.05528241,0.97511458,0.12965244,0.17983836,-0.08886103,0.97172922,-0.21873741,-0.20311403,0.19731341,0.95906836,11.626361,-10.361108,7.574253,-862.460693,-137.264954,1742.560059
2026_06_09_01_08_55.881,21.260000,0.98801416,0.10566006,0.09844355,-0.05452467,0.97467184,0.12854539,0.18300508,-0.08693919,0.97172600,-0.21952246,-0.20604940,0.19805206,0.95828962,11.677916,-10.545623,7.513693,-848.727051,-165.864136,1785.702515
2026_06_09_01_08_55.881,21.280001,0.98791784,0.10590747,0.09951481,-0.05384126,0.97439587,0.12746021,0.18522054,-0.08530277,0.97176945,-0.21997176,-0.20802930,0.19853975,0.95776081,11.712164,-10.674777,7.453065,-835.340271,-194.744965,1824.737793
2026_06_09_01_08_55.924,21.299999,0.98787695,0.10598279,0.10016621,-0.05323021,0.97426653,0.12640159,0.18662080,-0.08393802,0.97186840,-0.22005963,-0.20918676,0.19873217,0.95746875,11.726678,-10.756435,7.392821,-818.670532,-222.478729,1859.308716
2026_06_09_01_08_55.924,21.320000,0.98788220,0.10591731,0.10047627,-0.05267711,0.97425926,0.12536192,0.18735860,-0.08279321,0.97201329,-0.21985327,-0.20967628,0.19868205,0.95737207,11.724954,-10.799471,7.332733,-797.729736,-247.764481,1886.992554
2026_06_09_01_08_55.968,21.340000,0.98792320,0.10576598,0.10049456,-0.05217518,0.97435719,0.12434794,0.18752509,-0.08183232,0.97218263,-0.21946399,-0.20959854,0.19849069,0.95742881,11.713298,-10.809182,7.273337,-773.512695,-268.766144,1900.685181
2026_06_09_01_08_55.968,21.360001,0.98799938,0.10554664,0.10020272,-0.05173697,0.97456539,0.12338432,0.18707913,-0.08108007,0.97236639,-0.21892840,-0.20892179,0.19819164,0.95763862,11.693645,-10.783169,7.216044,-746.332031,-283.185669,1897.938721
2026_06_09_01_08_56.011,21.379999,0.98811507,0.10524807,0.09956149,-0.05137144,0.97489697,0.12247910,0.18594293,-0.08056447,0.97256762,-0.21822365,-0.20756991,0.19776519,0.95802069,11.664648,-10.716902,7.161243,-715.491516,-296.320496,1886.022095
2026_06_09_01_08_56.011,21.400000,0.98827404,0.10482640,0.09857538,-0.05107499,0.97534847,0.12161878,0.18413097,-0.08028557,0.97280556,-0.21726389,-0.20554700,0.19712494,0.95858866,11.621212,-10.611252,7.108200,-682.401367,-309.159210,1869.754761
2026_06_09_01_08_56.011,21.420000,0.98847389,0.10426765,0.09727728,-0.05084106,0.97590464,0.12079587,0.18170995,-0.08022437,0.97308689,-0.21602306,-0.20291427,0.19624034,0.95933080,11.561761,-10.470146,7.056607,-648.394165,-319.837982,1848.026855
2026_06_09_01_08_56.054,21.440001,0.98870701,0.10358825,0.09571534,-0.05066016,0.97654426,0.12000608,0.17877327,-0.08034614,0.97340602,-0.21453477,-0.19976445,0.19513895,0.96021610,11.488284,-10.299073,7.006384,-613.324463,-328.763123,1821.733887
2026_06_09_01_08_56.054,21.459999,0.98896736,0.10279451,0.09393819,-0.05052116,0.97724646,0.11924021,0.17541702,-0.08061489,0.97376180,-0.21281254,-0.19619022,0.19382909,0.96121782,11.401617,-10.103671,6.957156,-578.048828,-334.860016,1789.728516
2026_06_09_01_08_56.099,21.480000,0.98925114,0.10190341,0.09195341,-0.05042236,0.97800434,0.11850148,0.17165361,-0.08102003,0.97414654,-0.21088915,-0.19220646,0.19234310,0.96232051,11.303838,-9.884706,6.909167,-543.206055,-337.160309,1749.262451
2026_06_09_01_08_56.099,21.500000,0.98955649,0.10094400,0.08972851,-0.05036915,0.97882348,0.11780135,0.16741394,-0.08157112,0.97454649,-0.20881867,-0.18775178,0.19074047,0.96351820,11.198462,-9.638204,6.863043,-508.467468,-337.682892,1701.535034
2026_06_09_01_08_56.144,21.520000,0.98988026,0.09994632,0.08724058,-0.05036868,0.97970414,0.11715667,0.16264713,-0.08227918,0.97494745,-0.20665817,-0.18278378,0.18908139,0.96479964,11.089106,-9.361268,6.819762,-471.563263,-341.704071,1650.979736
2026_06_09_01_08_56.144,21.540001,0.99021471,0.09894750,0.08451033,-0.05042017,0.98063159,0.11657775,0.15738887,-0.08312941,0.97533441,-0.20448057,-0.17734465,0.18743648,0.96613479,10.980172,-9.056036,6.780019,-436.220947,-346.689453,1605.369873
2026_06_09_01_08_56.188,21.559999,0.99055511,0.09794606,0.08157892,-0.05051920,0.98158538,0.11606476,0.15172052,-0.08410343,0.97570878,-0.20228454,-0.17151314,0.18579933,0.96750289,10.871541,-8.727289,6.743962,-406.579102,-348.832031,1563.177002
2026_06_09_01_08_56.188,21.580000,0.99090070,0.09690385,0.07847538,-0.05066696,0.98254895,0.11562099,0.14570297,-0.08520272,0.97608501,-0.19999638,-0.16534226,0.18409196,0.96890253,10.758786,-8.378606,6.711884,-377.489929,-350.224274,1513.368408
2026_06_09_01_08_56.232,21.600000,0.99124938,0.09581737,0.07520541,-0.05087071,0.98351264,0.11526308,0.13934603,-0.08643914,0.97646242,-0.19760934,-0.15884322,0.18230632,0.97032636,10.641550,-8.010595,6.684799,-346.783264,-348.975403,1451.812622
2026_06_09_01_08_56.232,21.620001,0.99159622,0.09471794,0.07176189,-0.05114296,0.98446923,0.11502061,0.13262932,-0.08783206,0.97682583,-0.19518414,-0.15200596,0.18050367,0.97175747,10.523521,-7.622118,6.664439,-316.028595,-344.294128,1381.706543
2026_06_09_01_08_56.232,21.639999,0.99193603,0.09363357,0.06815123,-0.05148899,0.98540860,0.11491006,0.12556112,-0.08938508,0.97716326,-0.19277510,-0.14484552,0.17873895,0.97317636,10.408038,-7.213692,6.651801,-282.751160,-335.825684,1307.299561
2026_06_09_01_08_56.275,21.660000,0.99226528,0.09256305,0.06440428,-0.05190140,0.98631668,0.11492282,0.11820396,-0.09107700,0.97747666,-0.19037955,-0.13742056,0.17700885,0.97456837,10.295053,-6.788960,6.646463,-244.704269,-326.249634,1232.497681
2026_06_09_01_08_56.275,21.680000,0.99258107,0.09150204,0.06057013,-0.05236055,0.98717928,0.11502875,0.11065934,-0.09285960,0.97777152,-0.18798937,-0.12982373,0.17530341,0.97591728,10.184154,-6.353793,6.646774,-203.361145,-318.091797,1157.351807
2026_06_09_01_08_56.319,21.700001,0.99287987,0.09046482,0.05667811,-0.05285127,0.98798865,0.11520468,0.10298674,-0.09469519,0.97804570,-0.18563241,-0.12211145,0.17365035,0.97720742,10.077054,-5.911622,6.651444,-164.375900,-306.996796,1078.579590
2026_06_09_01_08_56.319,21.719999,0.99316001,0.08947499,0.05271123,-0.05337491,0.98874527,0.11545232,0.09514994,-0.09658697,0.97829068,-0.18335289,-0.11425281,0.17209905,0.97843152,9.976606,-5.460352,6.660558,-128.308228,-292.591248,994.525757
2026_06_09_01_08_56.362,21.740000,0.99342024,0.08854899,0.04864656,-0.05393360,0.98944938,0.11577266,0.08710142,-0.09854224,0.97850049,-0.18118009,-0.10620449,0.17068535,0.97958517,9.884855,-4.997244,6.674163,-94.232979,-279.624084,912.793274
2026_06_09_01_08_56.362,21.760000,0.99365848,0.08768402,0.04451316,-0.05452570,0.99009103,0.11616604,0.07889970,-0.10055366,0.97867692,-0.17911015,-0.09802383,0.16940172,0.98066020,9.801419,-4.525656,6.692334,-64.698227,-268.788818,840.187500
2026_06_09_01_08_56.405,21.780001,0.99387276,0.08686269,0.04038057,-0.05514695,0.99065644,0.11663324,0.07068587,-0.10260297,0.97882736,-0.17711467,-0.08984672,0.16820720,0.98164856,9.724019,-4.053681,6.715204,-35.489426,-259.104980,771.854309
2026_06_09_01_08_56.405,21.799999,0.99406344,0.08606894,0.03630237,-0.05578730,0.99113983,0.11716124,0.06257060,-0.10466322,0.97895980,-0.17516640,-0.08177681,0.16706556,0.98254853,9.650587,-3.587639,6.742065,-1.157448,-248.166565,699.023865
2026_06_09_01_08_56.450,21.820000,0.99423134,0.08530273,0.03228963,-0.05643536,0.99154484,0.11772840,0.05457854,-0.10671082,0.97907698,-0.17326586,-0.07383490,0.16597675,0.98336166,9.581081,-3.128905,6.771658,33.862419,-235.334167,622.415955
2026_06_09_01_08_56.450,21.840000,0.99437684,0.08457101,0.02834532,-0.05708749,0.99187511,0.11832735,0.04671597,-0.10873857,0.97917753,-0.17142724,-0.06602776,0.16495459,0.98408860,9.516254,-2.677800,6.803543,63.422050,-223.100525,548.657837
2026_06_09_01_08_56.450,21.860001,0.99450046,0.08387408,0.02448774,-0.05774426,0.99213189,0.11896117,0.03901964,-0.11074562,0.97926146,-0.16965367,-0.05839263,0.16399758,0.98473096,9.455984,-2.236393,6.837888,91.254318,-212.479416,480.042236
2026_06_09_01_08_56.493,21.879999,0.99460322,0.08320925,0.02074796,-0.05839891,0.99231815,0.11962034,0.03155331,-0.11271465,0.97933155,-0.16794370,-0.05099063,0.16309707,0.98529148,9.399737,-1.808305,6.874137,120.414131,-202.867249,417.261688
2026_06_09_01_08_56.493,21.900000,0.99468696,0.08256982,0.01715895,-0.05904094,0.99243945,0.12028813,0.02438557,-0.11462089,0.97939277,-0.16628839,-0.04388557,0.16223608,0.98577559,9.346483,-1.397431,6.911306,147.812408,-193.589569,357.824310
2026_06_09_01_08_56.536,21.920000,0.99475408,0.08194681,0.01375335,-0.05966498,0.99250185,0.12095805,0.01758370,-0.11644988,0.97944963,-0.16467504,-0.03714111,0.16139267,0.98619115,9.294895,-1.007598,6.948989,172.045227,-184.044815,300.365173
2026_06_09_01_08_56.536,21.940001,0.99480647,0.08133902,0.01055703,-0.06027087,0.99251193,0.12163310,0.01119967,-0.11819831,0.97950280,-0.16310571,-0.03080916,0.16056059,0.98654503,9.244544,-0.641754,6.987318,196.108078,-174.556671,244.045944
2026_06_09_01_08_56.579,21.959999,0.99484527,0.08075796,0.00757702,-0.06085699,0.99247801,0.12231039,0.00524655,-0.11986277,0.97954917,-0.16160558,-0.02490529,0.15976112,0.98684150,9.196585,-0.300628,7.026075,220.869675,-166.387375,186.001526
2026_06_09_01_08_56.579,21.980000,0.99487084,0.08022630,0.00479710,-0.06142203,0.99240863,0.12298368,-0.00031034,-0.12144427,0.97958213,-0.16021891,-0.01940031,0.15904032,0.98708147,9.153608,0.017782,7.064851,244.185989,-158.041656,125.961838
2026_06_09_01_08_56.622,22.000000,0.99488449,0.07974809,0.00219080,-0.06197100,0.99230957,0.12365739,-0.00552495,-0.12295854,0.97959965,-0.15895180,-0.01424332,0.15840875,0.98727089,9.116150,0.316581,7.103861,265.297577,-148.781357,67.773178
2026_06_09_01_08_56.622,22.020000,0.99488831,0.07930842,-0.00026094,-0.06250987,0.99218488,0.12433929,-0.01043434,-0.12442207,0.97960538,-0.15777342,-0.00939590,0.15783866,0.98742020,9.082540,0.597898,7.143519,284.306824,-138.580109,13.974997
2026_06_09_01_08_56.665,22.040001,0.99488360,0.07890622,-0.00256362,-0.06303947,0.99203891,0.12502930,-0.01504941,-0.12583843,0.97959965,-0.15668179,-0.00484741,0.15732823,0.98753446,9.052625,0.862364,7.183794,301.765198,-127.394104,-34.906685
2026_06_09_01_08_56.666,22.059999,0.99487102,0.07854791,-0.00471754,-0.06355919,0.99187595,0.12572528,-0.01937158,-0.12720750,0.97958094,-0.15569040,-0.00059819,0.15688977,0.98761594,9.027080,1.110061,7.224537,318.336121,-115.845741,-78.829033
2026_06_09_01_08_56.666,22.080000,0.99485129,0.07823738,-0.00672699,-0.06406673,0.99170041,0.12642114,-0.02340954,-0.12852634,0.97954875,-0.15480715,0.00335989,0.15653107,0.98766732,9.006318,1.341489,7.265369,335.015045,-103.501183,-119.581871
2026_06_09_01_08_56.710,22.100000,0.99482560,0.07797673,-0.00859231,-0.06455821,0.99151683,0.12710832,-0.02716377,-0.12978832,0.97950375,-0.15403709,0.00702761,0.15625590,0.98769158,8.990528,1.556675,7.305773,350.511200,-90.875648,-156.373718
2026_06_09_01_08_56.710,22.120001,0.99479538,0.07776637,-0.01029550,-0.06502732,0.99133092,0.12777646,-0.03059770,-0.13097905,0.97944766,-0.15338427,0.01036995,0.15606222,0.98769277,8.979555,1.753522,7.345120,365.070038,-79.054214,-189.617767
